DATE	LORSGPORATQ661S	LORSGPORAUQ661S	LORSGPORBEQ661S	LORSGPORBRQ661S	LORSGPORCAQ661S	LORSGPORCHQ661S	LORSGPORCLQ661S	LORSGPORCZQ661S	LORSGPORDEQ661S	LORSGPORDEQ661S_LOG	LORSGPORDKQ661S	LORSGPOREEQ661S	LORSGPORESQ661S	LORSGPORFIQ661S	LORSGPORFRQ661S	LORSGPORGBQ661S	LORSGPORGRQ661S	LORSGPORHUQ661S	LORSGPORIDQ661S	LORSGPORIEQ661S	LORSGPORILQ661S	LORSGPORINQ661S	LORSGPORITQ661S	LORSGPORJPQ661S	LORSGPORKRQ661S	LORSGPORLUQ661S	LORSGPORMXQ661S	LORSGPORNLQ661S	LORSGPORNOQ661S	LORSGPORNZQ661S	LORSGPORPLQ661S	LORSGPORPTQ661S	LORSGPORRUQ661S	LORSGPORSEQ661S	LORSGPORSIQ661S	LORSGPORSKQ661S	LORSGPORTRQ661S	LORSGPORUSQ661S	LORSGPORZAQ661S
1965-07-01	27.7302946374856	19.1171667732944	29.5482949780019		23.6353463618426	38.4822500163123			34.2784077595702	3.53452	37.0230602757597		24.0806122432439	27.9203270589592	29.9166916356401	32.4700039630954	36.0358708516988			9.63856169656916			34.6318198414119	19.3626714917760	2.47212881096035	16.6506950694397	17.3550144973129	28.0632808932856	22.3550610647990	28.9814898029607		24.8757827670732		31.9807467493447			9.78712977543480	24.1961504362613	25.5851970327004
1965-10-01	27.8549693877369	19.1636952563317	29.7684583254268		24.2166695655352	38.3815867193039			34.4835475047477	3.54048	37.2610699473790		24.8004758246071	27.7244391547822	30.3331961046255	32.6691159999923	36.5390804113901			9.63444250187921			35.1521093624831	19.6635499221638	2.52978793264546	16.7107353433577	17.6303651109058	28.8134126586574	22.5251270133553	29.6074771896835		25.1082705305534		32.6169809781702			10.15990815381150	24.7536395335209	26.0107614929162
1966-01-01	28.7453997676459	19.1084426827250	29.9866211383131		24.6802302721669	37.8648487966565			35.1097413303977	3.55848	37.4832318125496		24.6317042171036	27.4713304830072	30.6068639133841	32.7232974484941	37.0348997796425			9.63070813300524			35.4920711930338	20.1898286294868	2.68484030715183	16.7699436304184	17.9028767740806	28.0293539733735	22.6445486796146	30.2923472288563		25.2458229474968		33.0681965070256			10.52944482260830	25.3561997459474	26.3760403804819
1966-04-01	28.7099164777073	19.3701653998094	30.2031956224437		25.2034469805993	39.8074762707360			35.2176984980452	3.56155	37.7385521650591		25.9045538569700	28.0369931318618	31.0697993372382	32.9151342378891	37.5298593511319			9.62664940466096			35.9975814275061	20.9797724003778	2.85113500412902	16.8290085589064	18.1737434628726	28.8567353228560	22.8587641395954	30.6285938198516		25.4706862159583		32.8500184889138			10.89619311043190	25.4428170217524	26.6630755948089
1966-07-01	28.7893396782411	19.9175461593869	30.4652637710831		25.1974039050922	39.3074045772485			35.2609024917515	3.56277	38.0270228778273		26.4184202587792	28.3380772382229	31.4241272404916	33.0175620645621	38.0335683570927			9.69755203533302			37.0145161603418	21.4898833735290	2.80184731140823	16.8489517059807	18.4379079452463	29.4487743419590	23.1677659280436	30.6162169626684		25.7828529191141		32.0089643424542			11.11888082192610	25.6582935243724	27.0559000497802
1966-10-01	29.0455580257259	20.0479601286692	30.7744983773471		25.5056524061706	39.7596826298942			34.7102892467783	3.54704	38.3486602050145		26.4899869471808	29.2083472496906	31.5956862092486	32.8760776460362	38.5435105917286			9.84843184160093			37.1918867189167	21.9193108033343	2.83914480183718	16.8267988404071	18.6932282804665	29.5455139020925	23.5715540449594	30.2552166573066		26.1823304737881		33.6308496512348			11.18562138500280	25.8687959883832	27.1449251254853
1967-01-01	29.3002576331744	20.8304439443627	31.0808031533557		25.4495602694127	40.8750174112587			34.5375260885714	3.54205	38.7034397653802		26.5629649143364	28.8289671312163	32.1371223885749	33.3194848358953	39.0483659796165			9.99886137491445			37.9338910314887	22.5002116317560	2.93482516861674	16.8051073870200	18.9461809543553	29.9485498155126	24.0701284903427	29.5455929037674		26.6691188799803		33.9875847166916			11.25053961375020	26.0978777804247	28.1317832673789
1967-04-01	29.5511258737132	20.8011399478344	31.3850075384444		25.9850697297312	40.4747699041343			34.4295689209239	3.53892	39.0423877734576		26.8820996073485	29.0680985053780	32.4888880139450	33.7927588312889	39.5499948251402			10.14730145385400			38.7497981501846	23.1055019525585	2.99610306362937	16.7833049609165	19.1973358380112	30.2547974425362	24.4428984774024	29.0113750665858		27.2390202153361		34.1017377069980			11.31615198972770	26.1138752086455	28.1764920686258
1967-07-01	29.3564164976979	21.1921581610512	31.6845072700532		26.0780401221476	40.0040124740930			35.2609024917515	3.56277	39.3654961021666		27.3431916115352	28.8925786227460	32.7995435437606	33.9417099511984	40.1071954409923			10.33587604643560			39.3469539824546	23.9067183227548	3.12013048814116	16.8427531306576	19.5134687368717	30.7578046831178	24.6898490756308	28.6525631457626		27.8920567303272		33.5569811572632			11.45635989193240	26.3609440443514	29.5933011576003
1967-10-01	29.8290898171720	21.3760351469003	31.9770846808164		26.1835615175402	40.2093207807894			35.7143331591946	3.57555	39.6727647515070		27.1465658180944	28.7169815885172	33.1192497002928	34.1121039058506	40.7205269746968			10.56632772450020			40.1244311321157	24.3688948942728	3.14073337095249	16.9889974905499	19.8973330871349	31.0384148637863	24.8109877502817	28.4691571412970		28.6282061744819		34.3393995055755			11.67571860807330	26.5597100773778	29.0559614232105
1968-01-01	30.2062205816363	21.1856710167816	32.2675739493862		26.4006473838325	40.8480577345860			36.1322994238571	3.58719	39.9641937214789		27.7258586077607	29.0090003822588	34.0828934832479	35.3573199519834	41.3300759454722			10.79486943475070			40.2219846206754	24.9503300507962	3.34058615925353	17.1359227799533	20.2779650963414	32.0644983701094	24.8063145013551	28.4611570531904		29.4474833814480		33.7610889860472			11.89367284610870	27.1013972577608	29.5330221270633
1968-04-01	30.5634696583529	22.0012616377131	32.5569689791137		27.1181205621971	41.0741042542356			36.4131483879887	3.59493	40.3966762959247		28.5670674027049	29.4800751734840	31.4990842003430	35.2175586183922	41.9367544264685			11.02282666335700			41.0644995537528	25.8016181350322	3.38975322619673	17.2805996709933	20.6576739104399	32.0999053729667	24.9046916169371	28.7004156752489		30.0191573377273		35.6164150366069			12.11066730127860	27.5542072812134	29.6639625217016
1968-07-01	31.1170849183972	22.2920646566958	32.9905640967095		27.4890207777206	42.2084844935758			37.2124877474403	3.61664	40.9702124748446		28.7974029509489	29.5618172902527	35.0815516200192	35.9088985849644	42.8131585837568			11.22240735059050			42.0518693402615	26.3857594048444	3.56371972262826	17.6303698655351	20.9849192211332	32.2914237523956	25.1061116317739	29.1869330074726		30.3432132096721		35.8752078573275			12.29751515971900	27.7677401710589	29.9841335391184
1968-10-01	31.3958427486931	23.1230902070965	33.5746450951856		27.8685982298696	43.2350260268498			37.7741856757035	3.63163	41.6848022582384		29.9646790362940	30.1161515129828	35.4409937472735	36.0503830034902	43.9710301371158			11.39230554251190			43.0362819948246	27.8891001369705	3.50290020557045	18.1942381826909	21.2572966469844	33.3714019910078	25.4105894763731	29.9207090498622		30.4196584141062		35.6807561249390			12.45283510407770	27.8769562581176	30.5510174564803
1969-01-01	31.7015236978141	22.9629248520260	34.1555716651983		28.2331454685779	42.2001892086859			38.7247514004567	3.65648	42.5404537731865		31.0278299847864	31.5887697575652	35.5061148662181	35.9602082252417	45.1215711458018			11.56044235966840			43.7102977651640	28.1343739720082	3.68193298466050	18.7531485180320	21.5280796054045	33.4933450341620	25.8181102202270	30.9017438024170		30.2395853454678		35.5261899475417			12.60692476829480	28.3132628239880	30.7705838579217
1969-04-01	32.3014260121460	23.4179197294190	34.7301465444843		28.3722911558944	43.6850452443542			39.2216240019606	3.66923	43.1988691780297		30.9229992085567	31.8864463350693	36.3770930429834	36.2450916011097	46.2605960032160			11.72756695275390			44.4995970694785	28.9535506609754	3.80904842907844	19.3078475985136	21.7960096150204	34.0177888855495	26.1281571442180	31.5789158622778		30.1840778350395		36.4650061716790			12.75970859952780	28.3993338180960	30.7446345661239
1969-07-01	33.0786067088949	23.8055825231859	35.3110608959004		28.6769241417122	45.5017126849841			40.0642068739762	3.69048	43.6600403456879		31.4998532094987	32.7703593205643	36.7209961946876	36.4451609074148	47.2944059147086			11.84410375497180			44.6060219538751	29.6471085368888	4.11611340849606	19.5942758704823	22.1347714020466	34.8089857724234	26.3407377135998	31.9522252294446		30.7719872189415		37.8648098427476			12.91461999843680	28.5869154521686	32.1486701791787
1969-10-01	33.4152837614837	24.3540817559134	35.8951396453779		29.0873884242306	45.4000954422211			40.6798907002230	3.70573	43.9239672761611		31.8524872034647	33.2579059776981	37.0111844967339	36.6157463159487	48.2088655618823			11.90563870284450			43.7043835012728	30.8042391319406	4.19888681707414	19.5911010452925	22.5474030852700	35.8541901356766	26.4558369978648	32.0216719039175		31.5836547645367		38.1368964185680			13.07084410423380	28.4474986127679	31.7147220009649
1970-01-01	34.0460441120073	24.8600790089433	36.4716576833506		29.2753435675658	46.3063459868342			40.0307770812329	3.68965	43.9906662236097		32.4480221087396	33.5466972629752	37.7186068190256	36.3835127575294	48.6857828117733			12.10814144010800			46.3250985981795	31.7481038688813	4.12774173345515	19.7028151806948	22.9553329886035	35.3192000692233	26.4734699275206	31.7872558856964		32.5050987213893		38.6460828433311			13.22544628111870	28.4052624120916	32.3973784236336
1970-04-01	34.9281904553548	25.3600365069636	37.0462134071924		29.2741556125516	46.8557433121077			41.6223278016134	3.72864	44.1045509988744		32.4995703424229	34.7080345318245	38.1946301416406	37.2425663244109	50.4822475852534			12.03667976781900			46.6632657547709	32.1330958842996	4.29372280341062	19.6038552049223	23.3612553227106	36.2831766957338	26.5747510268605	31.7141105055297		33.4780821878579		38.9436416094652			13.37912337348450	28.4455780013281	33.0584753124262
1970-07-01	35.6043059060528	25.3074682689167	37.4820813767844		29.5764126883409	47.5102097109734			42.3997647457757	3.74714	44.2656297290354		32.6656702065134	35.3562879650121	38.7206613344299	37.6126466776051	51.4373636135691			12.03897998862560			47.5994885319599	32.9945189660761	4.32028459963460	19.5926708339843	23.6517313406462	36.8383414686392	26.7596728306306	31.8022357634174		33.6943864414832		40.0810619877195			13.54300438693200	28.7077184615368	32.6768280577666
1970-10-01	36.0465699079823	25.4284870637395	37.7664317318182		29.6291475609282	47.7026253640627			42.7591479686245	3.75558	44.4739024140927		32.9234113749296	35.7144256771782	39.3286477621027	37.9404157229586	51.1463310287638			12.10551731549700			47.6527148417809	32.8882738558040	4.65313937029966	19.6627261763681	23.8165341609951	37.6028540336566	27.0282502693387	32.0516316593596		34.2916187730880		40.2664453114984			13.71680653598920	28.4000756111372	33.8265619196257
1971-01-01	36.1082514635468	25.7358434853413	38.0469843125276		29.4591666934602	48.2343001952411			41.9377008981327	3.73619	44.7293690540463		33.1805161453992	34.0535446778987	39.3794144770444	37.7525994650779	52.4850809188682			12.22532132228880			47.4034716401263	33.1878767933040	4.67924278856883	19.8061520095968	23.9798000522193	37.7864896896333	27.3804833429846	32.4622981933555		34.2837569397030		39.8279401396487			13.88938003304580	29.1714196169269	34.3275765707665
1971-04-01	36.8863295975899	25.8470197164447	38.3266593261399		30.3136679002030	49.0014310227274			42.8178226113641	3.75695	45.0946000395880		33.8277328572000	36.1289354893779	40.0969022046587	38.4295803905276	53.7008033981232			12.38336600079090			47.6035105193897	33.7232390783547	4.83166552112386	20.0086259467567	24.1418834599973	38.1107927967927	27.7420405187221	32.8592668289142		35.6430160142178		39.3595658433203			14.06035075000910	29.3292720260169	34.0477278677316
1971-07-01	37.4779823921792	26.6592549179264	38.7256933060335		31.1564961576757	49.3039793191504			43.5585868677455	3.77411	45.5695872436374		34.4501300490792	36.1195615703714	40.7507228562848	39.1123049324264	56.2036836274489			12.57315067173420			48.3007951894121	34.1341373885068	4.84100195630886	20.2678206832390	24.5023128592153	38.3677789957187	28.1129292618050	33.2425375660345		35.8500937388515		40.0788785345585			14.30047528434150	29.5706422810734	34.4912536995926
1971-10-01	37.3413993393708	26.5731324853816	39.2502814451115		31.5010031117965	49.6736199158964			43.5219183242394	3.77326	46.1543387932748		35.1438038109896	35.8985479628491	41.0998673337839	39.2629791372705	55.1850695806303			12.78306569544620			48.5734699726198	34.4451163436544	4.87735856567265	20.5749047239466	25.0732780300979	37.9433440480777	28.4931495722333	33.6121104047163		37.0766880834049		39.6858955728149			14.61328705920150	29.6403650766079	34.7391638062436
1972-01-01	38.5576339738815	26.2507885235707	39.7715681679511		31.3909364972191	50.1293411994960			43.5659201620193	3.77428	46.8488465614200		35.7140163712389	37.6608833118697	41.6381918118057	39.3075878916907	57.9789823947614			12.99880396202930			49.1101152384591	35.5673432481966	4.94746626760443	20.9174629489392	25.6411197778811	39.0250894664115	28.8827014500069	33.9679853449603		37.0570780008858		39.8738269735636			14.92325981577010	30.1854392035121	34.5343694962883
1972-04-01	38.5432059435368	26.8386580111758	40.2904858558122		32.2793202469758	50.2723870469816			44.2773512413057	3.79047	47.4997850524515		36.5578800485722	37.6461859326867	41.7981562887820	40.3467995611877	59.7093033989675			13.21062960724420			49.0878642394233	36.2367184684138	5.09368883519165	21.2871177839237	26.2059322156604	39.2047006820537	29.2355616049785	34.4173867860910		37.7768288472910		39.9495829319571			15.23268974051880	30.8705799575197	34.8956576948343
1972-07-01	39.0645824946291	26.7024279815139	40.8741985115684		32.3692949267477	50.6951951266374			45.3114949277973	3.81356	48.1071542663694		37.3610142573161	38.4529601800198	42.1693072645368	40.4559282737178	59.3375754156480			13.40933438868330			49.7496513617286	37.0102014864965	5.17764437639006	21.6796028756034	26.7796570080172	39.2642915809214	29.5517151066403	34.9603147281077		39.6280384374660		41.0877325578290			15.42754123259500	31.1621161233591	34.9172139576538
1972-10-01	40.8269077226407	26.9838358260372	41.5254364186057		33.1362490139651	51.5901810919687			46.0155885685352	3.82898	48.6709623302538		38.1011450693361	39.2474030304707	42.8694174469768	41.0846628209964	62.6527011316577			13.58876219915270			49.9860882333959	37.9412595853885	5.39776229532520	22.0952572338385	27.3625501966356	39.7525005755153	29.8311768855000	35.5967691710105		39.8423253149774		41.7881062594689			15.50268910326050	31.6839128996387	35.5355973897093
1973-01-01	40.2483368024548	27.6806445984458	42.1722961517913		34.0015451162717	51.8471572603023			46.6518570077562	3.84271	49.1912011170245		38.8024556066070	40.6504176761749	43.7234972327303	43.1244124759008	62.8762670718036			13.74523893183430			50.4367109776947	39.2102715903651	5.57628844614940	22.5375509811203	27.9408515324404	41.0082436817164	30.0739320110499	36.3267501147999		41.4346506652404		42.0659967883870			15.57732690218720	32.4680283964701	35.9938920419998
1973-04-01	41.0722877889574	27.7338839203826	42.8129234077422		34.3703276728568	51.8015851317966			46.9965570649582	3.85007	49.5297102627695		39.4942201746773	39.3956883994460	44.1958781004615	43.1822315481535	65.0537199563015			13.87951000086520			51.9481380792128	39.5688402193384	5.81061608168392	23.0122390077594	28.5142417178126	40.8734057289224	30.3745727151567	37.0660779132290		42.3107704109455		42.0812895398973			15.65123572315740	32.8214956557451	35.8338098043480
1973-07-01	41.2357594437719	28.0123837347161	43.4238421640558		34.4947530480408	52.2800924798572			47.1505707496688	3.85335	49.6864816404085		40.1465280700518	41.1438792890603	44.5754522531349	42.7742433263963	65.4399995688613			13.99423629167970			53.6010151001377	39.6842550892900	6.10639048831968	23.5333872154324	29.0143694307890	40.5767745360236	30.7330840673126	37.8147525662970		43.5737442769648		42.4101716360535			15.80540314176150	32.6488878905032	36.8701688453687
1973-10-01	42.1078613927885	28.7112057587946	43.9990640035897		35.1393994190125	53.2016621867475			47.2679138187357	3.85583	49.6615233770218		40.8071091387334	41.9171311676007	45.1452687890055	42.5875757918054	65.7019288951861			14.10070035894760			54.9102822728415	40.1746476318521	6.19476093297766	24.0434567393371	29.4327676690644	42.1605363708629	31.1494660675177	38.5727740740053		44.2682185873545		42.9892757485774			16.04470951400520	32.9587963723618	37.5803675643865
1974-01-01	42.9570441739849	28.7167981245442	44.5634527702316		35.3999231186505	53.9789201537167			47.6676539896703	3.86425	49.4548354726094		41.5001465026972	41.6732163944398	45.5783414977834	41.4216216526682	64.3790535097074			14.22219397507880			55.3556023963630	38.7942540722716	6.45340672527310	24.4132568568398	29.8458109569574	42.4029613531883	31.6237261810259	39.3401424363532		44.5104743079746		42.7605407987778			16.28244912066300	32.6754256803087	38.2825849053649
1974-04-01	42.7760379751151	28.1374290328786	45.1292860515103		35.7872997537188	54.1422202805845			47.6309792297519	3.86348	49.2124127964251		42.0245384107836	41.8018281062409	45.8065261193525	42.0135970546735	60.9898467721109			14.38246592867410			55.8842837238999	39.0736904330328	6.43639849063377	24.5418083500282	30.2573659743625	42.8892607581901	32.0324712265155	39.7867678448498		43.6053251133362		43.4885958820435			16.51787522678860	32.7530896866170	38.8087474394430
1974-07-01	42.9754761553343	28.4752079241586	45.2041329596076		35.7558447709513	52.8294898049226			47.6309813018893	3.86348	48.9342716026295		42.3210998539489	42.3182680363618	46.2386882144095	42.2755059647457	57.0185748649038			14.60724689188640			55.9774497767758	39.5737008814241	6.53685563820566	24.3166576608992	30.6871198224920	43.2272189544838	32.3757012039867	39.9126502994944		42.8819845241401		44.1012067777505			16.76966379588800	32.4435262247776	39.2482825822843
1974-10-01	42.4493708000382	28.5022749743870	44.7517646439613		35.5899959209240	50.9420441552799			47.0295413481595	3.85078	48.6203956370620		42.3491013636040	42.3280148547526	45.5403992594114	41.6569184731936	60.0029817345438			14.88156520152240			54.8073113745922	39.3590733484734	6.51456399450815	23.7778401844150	31.1337075229604	42.6283492723848	32.6534235786932	39.7177898002871		42.5506156637824		44.7014204639582			17.03743024774260	32.3175996681252	38.8778125279364
1975-01-01	42.5084290773582	28.6150170679003	44.3041805169902		35.3663504769446	49.8584402143734			46.7581783779698	3.84499	48.2707930268029		42.1365444494040	43.0067453365033	45.3355111722026	41.6819989316873	64.7693017484236			15.14678683286210			53.8538800917128	39.4105756829142	6.60672208858226	23.1382136662052	31.5752102145539	41.7913401210407	32.8656308853812	39.2021863472286		41.7049048962650		44.9869423547099			17.30363743499190	31.9242020919685	38.7221200482063
1975-04-01	42.0705141946236	29.5185196784166	43.8590533990158		35.8259857670077	49.3242335985324			46.5234735905991	3.83996	48.3152725369023		42.1015425623351	42.7013691056999	45.4500967320861	40.9948709505111	64.1158013079971			15.35088595071550			53.8260863533165	40.2855465675255	6.91776771866016	22.6133199895347	32.0145202829065	42.3642966426100	33.2091370772458	38.9158880730175		41.0826259501870		44.4675893602191			17.56704184824060	32.1523120776227	39.3896053104870
1975-07-01	42.4745335610939	29.1950572434558	44.0817988206369		36.4987815067944	48.7634432411325			47.0295599973962	3.85078	48.7538260402801		42.2854615689333	42.3104875302715	45.6261487181321	40.8512805392873	62.9516709687758			15.44497831228570			54.5911845425096	40.7440517878936	7.11547336812020	22.3961664215418	32.4121568548366	42.6057119108528	33.6839496195408	38.8588949776528		41.1257547814458		44.8729652417701			17.97600683212370	32.7026477598188	39.7049842300235
1975-10-01	43.4838398656611	28.7528129599721	45.0196658076657		36.9245342538435	48.4153228162039			47.9537167026060	3.87024	49.5864616640164		42.5826594100454	41.9000618760718	46.2422547848165	41.3193852798769	65.9903157292205			15.43696271175340			55.2027868592425	41.1724795070572	7.33503640847845	22.5243761980024	32.7625953081416	44.2304430453692	34.2900610470123	39.0312070611349		42.0898677264723		45.4458535907770			18.53857376220710	33.1429968102468	40.0323384876758
1976-01-01	43.3256285654498	30.0245169314465	45.9535080821294		37.5643771545404	48.3722824725690			48.3845824494903	3.87918	50.8131794081114		43.0058640446054	42.0564145062431	46.9209655448146	42.0024927295388	68.1545398598637			15.40123582931350			56.1753676080383	41.5213440482493	7.54692764938236	22.8508290957322	33.1087539544040	44.3139634444566	35.0274788249143	39.4328243234640		43.1018636869085		44.6886371821908			19.09623653523060	33.8883033052587	40.5585010217538
1976-04-01	44.1254112165487	30.1171265082610	46.8813636808584		38.3771966353498	48.6203973936469			49.1033426787756	3.89393	51.7330429839576		43.5022544430367	42.2811714121144	47.4803859073712	41.9481198271554	68.5051018370155			15.41858048523600			57.1907094936282	41.7666523560678	7.90972173804375	23.2008440952539	33.4553706510613	44.3580647485930	35.6293126619148	39.5660614527130		44.1742251774590		45.4782407643824			19.65272736978940	34.1369419820517	39.7492972334251
1976-07-01	45.1383277465589	30.3611773495766	47.2909524883164		38.5481072067420	49.4267708872539			49.1180092673231	3.89423	52.3460523915551		43.9241862817034	42.7526723124748	47.7049280740567	42.4817017952630	66.8012383405189			15.56374248756050			58.6441879509948	42.3538961761475	8.06318185228602	23.4268759192389	33.7299806725089	45.9252367035288	36.0955700232675	39.4309184488821		44.3790556044364		45.2320553480626			19.99422977443250	34.3242533504427	40.6950316520762
1976-10-01	45.7529613175527	30.6260317914808	47.1592062533125		38.6275452420400	49.9799658898335			50.0274683019244	3.91257	52.6522157579842		44.2614771934580	43.1093517500532	48.2992552959155	43.3815350389321	72.0292418639308			15.85218271060480			59.6614707964232	42.4042609088236	8.15386831187360	23.4914585464728	33.9293262510467	45.1477812929110	36.4262509089726	39.0273953119706		45.8025962921103		45.0226325910539			20.11113297555470	34.5730530365780	40.3976173752415
1977-01-01	45.8383318151227	30.4591555975107	47.0276909456232		39.1768453105670	49.9508503634039			50.4546746541527	3.92108	52.0213755363618		44.6121324620934	42.7380142533963	48.8331784742862	43.3895761019607	71.6932315160192			16.23267667610990			59.6851024776995	43.3317510749079	8.23548371298688	23.4796365715629	34.1292441947688	45.6958040786752	36.6213478537761	38.3554920419798		46.2248879972490		44.1073839340408			20.22587760202440	34.9815279875711	40.3093937083969
1977-04-01	46.4921390589319	30.8913336226451	46.8980305768180		39.3873199489541	49.9483185783250			50.7407270064014	3.92673	51.9850231064925		44.8145070091462	42.6867110466213	49.0455032402158	43.0784635443091	69.0752611281568			16.64652706440590			59.3527381894503	43.6367145298146	8.65328315622654	23.4882964303889	34.3253307937876	45.7020609616545	36.8813775767958	37.8704491365050		46.6358393785708		44.5531687129910			20.34084887111510	35.6616084479647	40.3481164761143
1977-07-01	46.6386574973904	30.7595774855829	47.0447885098638		39.5956769284028	50.3382134544531			50.7260604178539	3.92644	53.6953508867610		44.9634241286756	42.9505561100354	49.2703489448083	43.3717708909689	69.3239617006268			17.05162804855250			58.7975837749494	43.9341801549081	9.17327675823530	23.6071600371752	34.8046141320383	46.0792616212637	37.2063251475238	37.5722665955467		47.1040708912447		44.6169135341534			20.44267692357910	36.3050707836602	40.1924239963842
1977-10-01	47.7139266507472	30.6631651000586	47.4871784924026		40.2217292208913	50.3065661431528			51.5988716303231	3.94350	53.2089207537475		45.2638039595212	42.8503927063319	49.3828097393428	44.1105914201858	73.5055707941251			17.41527338943510			59.3013928090471	44.5301283521273	9.51894198647978	23.8543359841989	35.5847198874659	46.5386956000294	37.5962054964680	37.4609444191045		47.4351875795881		44.3528401027430			20.52976700042780	36.3058643297042	40.3988145819474
1978-01-01	45.6260667634782	30.8794778072558	47.9269019820711		40.5599348484150	50.3002366807678			51.8115185150251	3.94761	52.1937915434438		45.5463646478590	43.3145645771531	50.0688054091084	44.5002000693063	76.3854705083122			17.72258763012230			60.2705518668708	45.3713848571650	9.44188623975917	24.1670901099773	36.3600569679057	46.6566825362105	38.1722611739829	37.5364826071790		47.6634996711856		45.0725217074818			20.61530677833260	36.4217393031323	41.0631072930123
1978-04-01	46.4859687188020	31.1327001284007	48.3621541703074		40.8381745728301	50.4141670018238			52.0168901253008	3.95157	53.3306887968354		45.6386423501315	43.6199408079565	50.9012581189899	45.0201888118181	75.1737166552138			17.97537885573890			61.3130871940117	45.8123951413024	9.73290799075814	24.4776688897133	37.1275195526971	46.7424912170694	38.7911473847850	37.5832380698447		47.8909884953248		45.7747013693982			20.70097301317220	37.8291737168752	41.8567441231076
1978-07-01	46.7916637199112	31.6049194923027	48.6737384143883		41.2279787681449	50.4318894961270			52.6990087488662	3.96460	54.1958327414923		45.5826393308213	43.8104955759778	50.8564862777109	45.6404993883048	72.7832808336537			18.17143868218960			61.6357266753821	46.4048788240562	9.91387078228953	24.7302296976297	37.9583089736225	47.1795791851948	39.2566656357782	37.6012108071023		48.1480036956017		44.8307117768677			20.73530527989860	38.2095525376431	41.4064308488565
1978-10-01	47.1028972098108	31.8670895986471	48.8506968751285		41.5895302942087	50.6268369340870			53.3151152911435	3.97622	54.3035003003809		45.5151811484704	44.7632694160844	51.2893313330586	46.0530825032212	79.8011347536183			18.31668182519060			62.5749509360226	47.0745298265193	10.38947409814740	24.9024125686406	38.8518364109699	48.0081692597392	39.3083375731198	37.5904008189511		48.9746309751005		45.5609460236025			20.71434980781340	38.7231435878008	41.7832892766925
1979-01-01	48.1939507725090	32.7392749609653	49.0266964016193		41.9355351046517	50.9939457459623			53.3810424147981	3.97746	54.8046323215306		45.4426317825458	45.6720690789553	51.7304477963714	45.8891979805444	80.1358222261444			18.42910999045710			63.5636196376374	47.7785674277808	10.85554797757620	25.0149683567898	39.7358885426811	45.6528997382457	39.1366078314765	37.5508081053919		49.4955590219263		46.5013322749637			20.69220502505370	38.7927628773295	42.5146484606845
1979-04-01	48.8151707173181	32.2147110536464	49.2007349506235		42.5004335390174	51.2800374407255			55.0386590920393	4.00804	55.7567197704893		45.5132719546302	46.7567654507689	52.2249869313119	47.9073133468244	79.6833988443107			18.53352173167580			64.0257880881998	48.6515561274990	10.93759763148870	25.1013509719223	40.6148624195201	48.3120750044480	40.3069360159583	37.5358561925161		50.5482659290141		47.2479531446353			20.67157709009060	38.8342400339638	42.7893059969372
1979-07-01	49.2444688000036	32.5142381631987	49.6700713677084		42.7945298803613	51.7623424658840			55.0386632363141	4.00804	55.3845563855114		45.6227324014638	47.1574190655830	52.8219701098568	46.8376605101480	75.4091884738290			18.65154304847720			65.1336957294328	49.0226039031038	10.63487518006410	25.1878883964631	41.4559413631151	48.6696111746937	41.3576772110572	37.5455450803244		51.2202746796647		47.3783168805118			20.55354161128530	39.1227285229674	43.1086788765500
1979-10-01	49.8988667677042	33.1414779056814	50.4532749712694		43.0793808326816	52.5547911424940			55.3760465763416	4.01415	55.6649894159319		45.7831046840339	47.7217543401076	52.9224411570658	47.3243362772558	78.9015794914928			18.79021684870120			66.6668735828094	49.2356801609209	10.47335726387930	25.2783968569508	42.2510997971412	49.4186494513584	41.7287970708250	37.5798747688162		52.2779434419738		47.4289352445574			20.33174301111810	39.2205646997281	43.9933361268603
1980-01-01	50.4326648459143	33.2902348346226	52.3515569657063		43.3810181058548	53.5546078846812			55.8197388537584	4.02213	56.5172113030228		46.0896857351523	48.5206185598893	53.5406120094291	46.8734623860131	81.5909851501710			18.94118985897780			66.5444732882293	49.4240324468659	10.56616673715230	25.3521955334973	43.4210759529358	49.3900465577387	43.3484003916003	37.6388452579920		53.1010403132732		48.9124363225697			20.11244415589940	39.3439208572379	44.8971552265783
1980-04-01	49.9036264114148	33.3768046564274	52.0027727280997		43.3672274976464	53.7467241283231			55.4603701358714	4.01567	55.0766213155921		46.2463459759785	48.2934186441716	53.2452619782379	45.9374443587157	80.0286693199206			19.09711467950350			67.0608910138225	49.1634911706182	10.50915899466620	25.3905853319157	43.7043403387215	48.4756478023354	42.4629152330107	37.7625850165872		53.0871931029620		46.5806232487502			19.89303000338440	38.5332503196000	45.7506720183086
1980-07-01	50.1636782068258	33.5524049409670	51.4934673851795		43.3174366874856	53.9937647818595			55.2403464420101	4.01169	54.3454035260474		46.0629684847789	50.7022263527487	53.1966810385280	45.8895808883077	75.8285399710257			19.25212713226510			67.1170057401609	50.2647198072954	10.70809502705760	25.3745323579683	44.6478142554886	48.1502898874118	41.6979586936416	37.9510940446018		52.9056218358861		48.3491161327110			19.94662819149300	38.4874546623928	46.5339297858961
