"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q3","Q3-2007","USD","US Dollar","0","Units","2015","2015",18762.8,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q4","Q4-2007","USD","US Dollar","0","Units","2015","2015",19031.3,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","USD","US Dollar","0","Units","2015","2015",19469.1,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","USD","US Dollar","0","Units","2015","2015",19432.6,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","USD","US Dollar","0","Units","2015","2015",19222.5,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","USD","US Dollar","0","Units","2015","2015",18992.4,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","USD","US Dollar","0","Units","2015","2015",18786.6,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","USD","US Dollar","0","Units","2015","2015",18627,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","USD","US Dollar","0","Units","2015","2015",18795,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","USD","US Dollar","0","Units","2015","2015",18982.1,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","USD","US Dollar","0","Units","2015","2015",19040.6,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","USD","US Dollar","0","Units","2015","2015",19637.3,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","USD","US Dollar","0","Units","2015","2015",20042.6,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","USD","US Dollar","0","Units","2015","2015",20236.9,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q1","Q1-2011","USD","US Dollar","0","Units","2015","2015",20433.7,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q2","Q2-2011","USD","US Dollar","0","Units","2015","2015",20660.9,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q3","Q3-2011","USD","US Dollar","0","Units","2015","2015",20679,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q4","Q4-2011","USD","US Dollar","0","Units","2015","2015",21022.1,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q1","Q1-2012","USD","US Dollar","0","Units","2015","2015",21326.6,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q2","Q2-2012","USD","US Dollar","0","Units","2015","2015",21589.2,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q3","Q3-2012","USD","US Dollar","0","Units","2015","2015",21668.2,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q4","Q4-2012","USD","US Dollar","0","Units","2015","2015",21771.1,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2013-Q1","Q1-2013","USD","US Dollar","0","Units","2015","2015",21971.8,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2013-Q2","Q2-2013","USD","US Dollar","0","Units","2015","2015",22257.5,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2013-Q3","Q3-2013","USD","US Dollar","0","Units","2015","2015",22392.9,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2013-Q4","Q4-2013","USD","US Dollar","0","Units","2015","2015",22384.4,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2014-Q1","Q1-2014","USD","US Dollar","0","Units","2015","2015",22362.3,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2014-Q2","Q2-2014","USD","US Dollar","0","Units","2015","2015",22411.7,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2014-Q3","Q3-2014","USD","US Dollar","0","Units","2015","2015",22336.9,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2014-Q4","Q4-2014","USD","US Dollar","0","Units","2015","2015",22536.2,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2015-Q1","Q1-2015","USD","US Dollar","0","Units","2015","2015",22537.9,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2015-Q2","Q2-2015","USD","US Dollar","0","Units","2015","2015",22774.7,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2015-Q3","Q3-2015","USD","US Dollar","0","Units","2015","2015",22629.8,,
"CHL","Chile","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2015-Q4","Q4-2015","USD","US Dollar","0","Units","2015","2015",22789.1,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","1995-Q1","Q1-1995","USD","US Dollar","0","Units","2015","2015",16215,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","1995-Q2","Q2-1995","USD","US Dollar","0","Units","2015","2015",16195.5,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","1995-Q3","Q3-1995","USD","US Dollar","0","Units","2015","2015",16204.1,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","1995-Q4","Q4-1995","USD","US Dollar","0","Units","2015","2015",16140.4,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","1996-Q1","Q1-1996","USD","US Dollar","0","Units","2015","2015",16255.2,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","1996-Q2","Q2-1996","USD","US Dollar","0","Units","2015","2015",16157.2,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","1996-Q3","Q3-1996","USD","US Dollar","0","Units","2015","2015",16144.9,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","1996-Q4","Q4-1996","USD","US Dollar","0","Units","2015","2015",16353.1,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","1997-Q1","Q1-1997","USD","US Dollar","0","Units","2015","2015",16515.3,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","1997-Q2","Q2-1997","USD","US Dollar","0","Units","2015","2015",16702.8,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","1997-Q3","Q3-1997","USD","US Dollar","0","Units","2015","2015",16858.2,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","1997-Q4","Q4-1997","USD","US Dollar","0","Units","2015","2015",17011.7,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","1998-Q1","Q1-1998","USD","US Dollar","0","Units","2015","2015",17167,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","1998-Q2","Q2-1998","USD","US Dollar","0","Units","2015","2015",17431.7,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","1998-Q3","Q3-1998","USD","US Dollar","0","Units","2015","2015",17601.3,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","1998-Q4","Q4-1998","USD","US Dollar","0","Units","2015","2015",17627.9,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","1999-Q1","Q1-1999","USD","US Dollar","0","Units","2015","2015",17649.9,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","1999-Q2","Q2-1999","USD","US Dollar","0","Units","2015","2015",17854.7,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","1999-Q3","Q3-1999","USD","US Dollar","0","Units","2015","2015",18191.4,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","1999-Q4","Q4-1999","USD","US Dollar","0","Units","2015","2015",18421,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2000-Q1","Q1-2000","USD","US Dollar","0","Units","2015","2015",18597.4,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2000-Q2","Q2-2000","USD","US Dollar","0","Units","2015","2015",18793.4,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2000-Q3","Q3-2000","USD","US Dollar","0","Units","2015","2015",18969.5,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2000-Q4","Q4-2000","USD","US Dollar","0","Units","2015","2015",19326.9,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2001-Q1","Q1-2001","USD","US Dollar","0","Units","2015","2015",19473.1,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2001-Q2","Q2-2001","USD","US Dollar","0","Units","2015","2015",19645.2,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2001-Q3","Q3-2001","USD","US Dollar","0","Units","2015","2015",19833.5,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2001-Q4","Q4-2001","USD","US Dollar","0","Units","2015","2015",19995.7,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2002-Q1","Q1-2002","USD","US Dollar","0","Units","2015","2015",20459.3,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2002-Q2","Q2-2002","USD","US Dollar","0","Units","2015","2015",20595,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2002-Q3","Q3-2002","USD","US Dollar","0","Units","2015","2015",20806.4,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2002-Q4","Q4-2002","USD","US Dollar","0","Units","2015","2015",21074.6,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2003-Q1","Q1-2003","USD","US Dollar","0","Units","2015","2015",21251.8,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2003-Q2","Q2-2003","USD","US Dollar","0","Units","2015","2015",21490.6,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2003-Q3","Q3-2003","USD","US Dollar","0","Units","2015","2015",21765.2,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2003-Q4","Q4-2003","USD","US Dollar","0","Units","2015","2015",22003.4,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2004-Q1","Q1-2004","USD","US Dollar","0","Units","2015","2015",22364.3,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2004-Q2","Q2-2004","USD","US Dollar","0","Units","2015","2015",22619.7,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2004-Q3","Q3-2004","USD","US Dollar","0","Units","2015","2015",22906.4,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2004-Q4","Q4-2004","USD","US Dollar","0","Units","2015","2015",23024.2,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2005-Q1","Q1-2005","USD","US Dollar","0","Units","2015","2015",23244.2,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2005-Q2","Q2-2005","USD","US Dollar","0","Units","2015","2015",23710.6,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2005-Q3","Q3-2005","USD","US Dollar","0","Units","2015","2015",23901.2,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2005-Q4","Q4-2005","USD","US Dollar","0","Units","2015","2015",24179.1,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2006-Q1","Q1-2006","USD","US Dollar","0","Units","2015","2015",24393.5,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2006-Q2","Q2-2006","USD","US Dollar","0","Units","2015","2015",24722.8,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2006-Q3","Q3-2006","USD","US Dollar","0","Units","2015","2015",24872.9,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2006-Q4","Q4-2006","USD","US Dollar","0","Units","2015","2015",25104.1,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q1","Q1-2007","USD","US Dollar","0","Units","2015","2015",24813.2,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q2","Q2-2007","USD","US Dollar","0","Units","2015","2015",24789.3,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q3","Q3-2007","USD","US Dollar","0","Units","2015","2015",24930.1,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q4","Q4-2007","USD","US Dollar","0","Units","2015","2015",25020.1,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","USD","US Dollar","0","Units","2015","2015",25280.8,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","USD","US Dollar","0","Units","2015","2015",25429.9,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","USD","US Dollar","0","Units","2015","2015",25387.5,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","USD","US Dollar","0","Units","2015","2015",24508.1,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","USD","US Dollar","0","Units","2015","2015",23505.6,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","USD","US Dollar","0","Units","2015","2015",23522.6,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","USD","US Dollar","0","Units","2015","2015",23531.9,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","USD","US Dollar","0","Units","2015","2015",23539.6,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","USD","US Dollar","0","Units","2015","2015",23547.6,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","USD","US Dollar","0","Units","2015","2015",23760.6,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","USD","US Dollar","0","Units","2015","2015",23967.7,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","USD","US Dollar","0","Units","2015","2015",23992.9,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q1","Q1-2011","USD","US Dollar","0","Units","2015","2015",24215.1,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q2","Q2-2011","USD","US Dollar","0","Units","2015","2015",24225.4,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q3","Q3-2011","USD","US Dollar","0","Units","2015","2015",24291.8,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q4","Q4-2011","USD","US Dollar","0","Units","2015","2015",24597.9,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q1","Q1-2012","USD","US Dollar","0","Units","2015","2015",24214.4,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q2","Q2-2012","USD","US Dollar","0","Units","2015","2015",24062.3,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q3","Q3-2012","USD","US Dollar","0","Units","2015","2015",24151.9,,
"HUN","Hungary","B1_GE","Gross domestic product - expenditure approach","HVPVOBARSA","Per Head, US dollars, volume estimates, fixed PPPs, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q4","Q4-2012","USD","US Dollar","0","Units","2015","2015",24139.4,,
