date,exusal,exalus,exbzus,excaus,exchus,exdnus,exhkus,exinus,exjpus,exkous,exmaus,exmxus,exusnz,exnzus,exnous,exsius,exsfus,exslus,exsdus,exszus,extaus,exthus,exusuk,exukus,exvzus,exauus,exbeus,exfnus,exfrus,exgeus,exgrus,exusir,exirus,exitus,exneus,expous,exspus,exusec,execus,exuseu,exeuus,twexb,twexm,twexo,indexgx
24-Sep-13,"0,9404","10,634","21,978","10,294","61,208","55,273","77,536","62,72","98,76","1074,35","3,215","12,861","0,8293","12,058","5,967","12,533","98,355","132,1","63,947","0,9114","29,57","31,27","16,006","0,6248","6,284",,,,,,,,,,,,,,,"1,349","0,7413","100,942","75,441","128,145",
25-Sep-13,"0,9386","10,654","22,221","10,294","6,119","5,509","77,537","62,2","98,62","1076,42","3,221","12,934","0,827","12,092","59,964","12,529","9,93","131,9","6,408","0,9082","29,55","31,22","1,608","0,6219","6,284",,,,,,,,,,,,,,,"13,536","0,7388","100,952","75,294","128,361",
26-Sep-13,"0,9354","10,691","2,238","10,321","61,194","55,307","77,542","61,68","98,95","1075,2","32,145","13,047","0,8276","12,083","59,842","12,546",10,"131,95","64,256","0,9105","29,56","31,16","16,012","0,6245","6,284",,,,,,,,,,,,,,,"13,484","0,7416","101,184","75,546","128,552",
27-Sep-13,"0,9324","10,725","22,577","1,03","61,179","55,089","77,539","62,48","98,3","1074,38","3,226","13,147","0,8273","12,088","59,966","12,556","10,07","131,95","6,417","0,905","29,54","31,28","16,135","0,6198","6,284",,,,,,,,,,,,,,,"13,537","0,7387","101,164","75,25","128,895",
30-Sep-13,"0,9342","10,704","22,193","10,284","6,12","55,109","77,551","62,58","98,29","1073,33","3,256","13,155","0,8323","12,015","60,105","12,547","10,045","131,9","64,095","0,9041","29,56","31,24","16,179","0,6181","6,284",,,,,,,,,,,,,,,"13,535","0,7388","101,13","75,194","128,891",
01-Oct-13,"0,9387","10,653","2,224","10,333","6,12","55,094","77,535","62,46","98,05","1072,9","3,232","13,177","0,8272","12,089","59,839","1,252","10,08","131,35","63,584","0,9064","29,49","31,21","16,208","0,617","6,284",,,,,,,,,,,,,,,"13,534","0,7389","101,142","75,25","128,846",
02-Oct-13,"0,9366","10,677","22,031","1,033","6,12","5,488","77,545","62,46","97,36","1074,02","32,255","13,153","0,827","12,092","6,022","12,492","100,335","131,4","63,751","0,9017","29,44","31,26","16,224","0,6164","6,284",,,,,,,,,,,,,,,"13,592","0,7357","100,96","75,021","128,736",
03-Oct-13,"0,9382","10,659","22,086","10,324","6,12","54,681","77,542","61,97","97,08","1074,02","31,925","13,247","0,8291","12,061","59,476","12,487","10,075","131,4","63,345","0,8972","29,32","31,28","16,169","0,6185","6,284",,,,,,,,,,,,,,,"13,642","0,733","100,93","74,861","128,879",
04-Oct-13,"0,9443","1,059","22,005","10,306","6,12","54,914","77,541","61,42","97,2",1070,"3,18","13,086","0,8327","12,009","59,577","12,464","9,995","131,2","64,141","0,9052","29,32","31,27","16,069","0,6223","6,284",,,,,,,,,,,,,,,"13,582","0,7363","100,817","75,031","128,4",
07-Oct-13,"0,9436","10,598","22,027","10,306","6,12","54,963","77,542","61,79","97,02","1071,29","3,188","13,088","0,833","12,005","5,968","12,479","9,971","131,1","6,421","0,905","29,34","31,36","16,082","0,6218","6,284",,,,,,,,,,,,,,,"13,569","0,737","100,843","75,034","128,456",
08-Oct-13,"0,9449","10,583","22,016","1,033","61,206","54,927","77,542","61,79","96,94","1074,15","3,195","13,152","0,8304","12,042","59,673","12,491","99,775","131,15","64,218","0,904","29,35","31,36","16,089","0,6215","6,284",,,,,,,,,,,,,,,"13,582","0,7363","100,933","75,038","128,653",
09-Oct-13,"0,9434","1,06","2,208","10,396","61,209","55,203","77,544","61,92","97,23","1075,48","31,945","13,202","0,8295","12,055","60,058","12,504","99,975","131,1","64,741","0,9104","29,38","31,44","15,943","0,6272","6,284",,,,,,,,,,,,,,,"13,513","0,74","101,242","75,451","128,807",
10-Oct-13,"0,9466","10,564","21,769","10,382","61,156","55,107","77,543","61,3","98,09","1071,19","3,19","13,07","0,83","12,048","60,345","12,482","9,89","131,1","64,923","0,9104","29,37","31,35","15,975","0,626","6,284",,,,,,,,,,,,,,,"13,535","0,7388","101,007","75,463","128,264",
11-Oct-13,"0,9473","10,556","21,846","10,383","61,204","55,007","77,541","61,07","98,42","1071,55","31,785","13,048","0,8334","11,999","5,996","12,466","9,898",131,"64,713","0,9103","29,33","31,29","15,945","0,6272","6,284",,,,,,,,,,,,,,,"13,559","0,7375","101,012","75,459","128,28",
14-Oct-13,,,,,,,,,,,,,,,,,"9,898",,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Oct-13,"0,9523","10,501","21,765","10,372","61,026","55,272","77,538","61,84","98,58","1064,33","3,18","12,949","0,8369","11,949","60,313","12,425","99,335","131,1","6,513","0,9152","29,34","31,25","15,974","0,626","6,284",,,,,,,,,,,,,,,"13,494","0,7411","100,884","75,598","127,813",
16-Oct-13,"0,9529","10,494","21,567","10,345","60,996","5,529","77,543","61,72","98,9",1066,"3,171","12,859","0,8406","11,896","60,209","12,457","9,876","131,1","65,075","0,9163","29,4","31,24","15,904","0,6288","6,284",,,,,,,,,,,,,,,"1,349","0,7413","100,803","75,615","127,611",
17-Oct-13,"0,9642","10,371","21,615","10,285","6,098","5,457","7,754","61,13","97,85","1062,38","3,147","12,767","0,8512","11,748","59,319","12,399","98,075","130,95","64,091","0,9028","29,35","30,98","16,166","0,6186","6,284",,,,,,,,,,,,,,,"13,664","0,7319","100,152","74,802","127,207",
18-Oct-13,"0,9671","1,034","2,163","10,287","60,966","54,466","77,532","61,26","97,77","1060,02","3,157","12,801","0,8497","11,769","58,987","12,374","9,75","130,95","64,116","0,9013","29,36","31,06","16,184","0,6179","6,284",,,,,,,,,,,,,,,"13,693","0,7303","100,12","74,718","127,244",
21-Oct-13,"0,9662","1,035","21,728","10,296","60,924","54,554","77,525","61,56","98,14","1060,93","3,167","12,959","0,8467","11,811","5,915","12,417","9,84","130,85","64,033","0,9019","29,43","31,12","16,149","0,6192","6,284",,,,,,,,,,,,,,,"13,672","0,7314","100,374","74,841","127,653",
22-Oct-13,"0,9705","10,304","21,673","10,282","60,925","54,141","77,524","61,64","98,18","1057,5","3,173","12,861","0,8517","11,741","58,953","12,361","97,305","130,75","63,719","0,8947","29,33","31,03","16,221","0,6165","6,284",,,,,,,,,,,,,,,"13,778","0,7258","100,087","74,527","127,42",
23-Oct-13,"0,9632","10,382","21,805","10,384","60,833","54,112","77,525","61,54","97,28","1057,45","3,163","12,934","0,8393","11,915","59,149","12,383","9,767","130,65","63,734","0,8918","29,41","31,17","16,171","0,6184","6,284",,,,,,,,,,,,,,,"13,786","0,7254","100,187","74,641","127,495",
24-Oct-13,"0,9601","10,416","21,948","10,421","60,815","54,008","77,531","61,48","97,36","1061,5","3,158","12,977","0,8346","11,982","58,904","1,237","97,665","130,5","6,356","0,8916","29,37","31,12","16,186","0,6178","6,284",,,,,,,,,,,,,,,"1,381","0,7241","100,278","74,676","127,654",
25-Oct-13,"0,9578","10,441","2,187","10,449","60,838","54,068","77,528","61,4","97,46","1062,3","31,425","12,875","0,8282","12,074","58,958","12,365","98,185","130,6","63,237","0,8939","29,38","31,04","16,158","0,6189","6,284",,,,,,,,,,,,,,,"13,794","0,725","100,243","74,797","127,418",
28-Oct-13,"0,9569","1,045","21,828","10,443","60,853","54,109","77,533","61,54","97,7","1060,7","31,335","12,863","0,8284","12,071","58,918","12,383","98,085","130,9","63,346","0,8954","29,39","31,05","16,131","0,6199","6,284",,,,,,,,,,,,,,,"13,786","0,7254","100,272","74,85","127,414",
29-Oct-13,"0,9498","10,529","21,785","10,445","60,897","54,167","77,535","61,34","98,09","1061,92","31,455","12,874","0,8265","12,099","58,865","1,239","9,869","130,9","6,372","0,8982","29,39","31,01","16,059","0,6227","6,284",,,,,,,,,,,,,,,"1,377","0,7262","100,393","74,994","127,498",
30-Oct-13,"0,9491","10,536","2,186","10,454","60,936","54,161","77,535","61,09","98,14","1058,4","3,147","12,877","0,8247","12,126","58,769","12,366","9,868",131,"63,684","0,8964","29,38","31,04","16,078","0,622","6,284",,,,,,,,,,,,,,,"13,771","0,7262","100,399","75,004","127,497",
31-Oct-13,"0,9471","10,559","22,235","10,429","60,943","54,862","7,753","61,61","98,1","1060,83","3,155",13,"0,8277","12,082","59,476","12,402","10,002","130,85","64,692","0,9056","29,42","31,14","16,068","0,6224","6,284",,,,,,,,,,,,,,,"13,594","0,7356","100,845","75,38","128,007",
01-Nov-13,"0,9438","10,595","22,585","10,442","60,993","55,299","77,524","61,84","98,78","1060,91","3,17","13,082","0,8231","12,149","59,678","12,434","10,168",131,"65,354","0,9124","29,41","31,22","15,922","0,6281","6,284",,,,,,,,,,,,,,,"13,488","0,7414","101,277","75,816","128,41",
04-Nov-13,"0,951","10,515","22,425","10,414","6,098","55,183","77,518","61,74","98,62","1062,38","31,715","12,986","0,8286","12,069","59,478","12,424","10,117","131,1","65,005","0,9106","29,37","31,29","1,595","0,627","6,284",,,,,,,,,,,,,,,"13,516","0,7399","101,062","75,637","128,161",
05-Nov-13,"0,9487","10,541","2,285","10,447","60,966","5,536","77,516","61,76","98,6","1061,03","31,715","13,14","0,8297","12,053","5,981","12,432","10,236","131,1","65,267","0,9126","29,42","31,26","16,044","0,6233","6,284",,,,,,,,,,,,,,,"1,347","0,7424","101,345","75,786","128,602",
06-Nov-13,"0,9518","10,506","22,865","10,418","60,925","55,128","77,512","62,48","98,6","1059,77","31,775","13,15","0,8383","11,929","59,555","12,425","102,785","131,1","64,922","0,9109","29,4","31,26","1,608","0,6219","6,284",,,,,,,,,,,,,,,"1,353","0,7391","101,226","75,563","128,626",
07-Nov-13,"0,9469","10,561","22,995","10,441","60,906","55,681","77,516","62,41","98,56","1062,78","3,183","13,198","0,8345","11,983","6,032","12,443","10,29","131,05","65,298","0,9184","29,45","31,33","16,069","0,6223","6,284",,,,,,,,,,,,,,,"1,339","0,7468","101,531","75,959","128,794",
08-Nov-13,"0,9381","1,066","23,201","10,486","60,903","55,824","77,515","62,48","99,03","1062,12","31,775","13,243","0,8254","12,115","61,542","12,463","10,336","131,1","65,947","0,922","29,51","31,46","15,995","0,6252","6,284",,,,,,,,,,,,,,,"13,357","0,7487","101,789","76,256","128,986",
11-Nov-13,,,,,,,,,,,,,,,,,"10,336",,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Nov-13,"0,929","10,764","23,303","1,05","60,917","55,524","77,527","63,73","99,65","1072,65","3,21","13,198","0,8214","12,174","61,986","12,508","10,382","131,05","66,472","0,9176","29,58","31,59","15,916","0,6283","6,284",,,,,,,,,,,,,,,"13,428","0,7447","101,91","76,25","129,265",
13-Nov-13,"0,9324","10,725","23,259","10,468","60,926","55,418","77,528","63,28","99,31","1070,56","3,21","13,085","0,8261","12,105","61,794","12,473","10,333","131,05","6,66","0,9155","29,6","31,53","16,033","0,6237","6,284",,,,,,,,,,,,,,,"13,456","0,7432","101,639","76,023","128,952",
14-Nov-13,"0,9321","10,728","23,229","10,497","6,092","55,364","77,535","63,12","99,93","1068,21","3,203","13,007","0,8281","12,076","61,645","12,479","10,29","131,1","66,453","0,9152","29,56","31,55","16,077","0,622","6,284",,,,,,,,,,,,,,,"13,468","0,7425","101,578","76,114","128,699",
15-Nov-13,"0,9365","10,678","2,314","10,457","6,092","5,533","77,535","62,97","100,17","1062,35","3,203","12,951","0,8331","12,003","61,182","12,466","10,171","131,1","66,473","0,9152","29,55","31,57","16,107","0,6208","6,284",,,,,,,,,,,,,,,"1,348","0,7418","101,438","76,011","128,519",
18-Nov-13,"0,94","10,638","22,705","10,426","60,918","5,516","77,521","62,07","100,04","1054,84","31,845","12,871","0,837","11,947","61,085","12,457","10,12","131,1","65,974","0,9121","29,47","31,58","1,611","0,6207","6,284",,,,,,,,,,,,,,,"1,352","0,7396","101,131","75,814","128,087",
19-Nov-13,"0,9412","10,625","22,673","10,467","60,924","5,513","77,514","62,26","100,14","1054,86","3,177","12,897","0,8341","11,989","60,936","12,446","10,188","131,05","66,193","0,9114","29,43","31,62","1,611","0,6207","6,284",,,,,,,,,,,,,,,"13,529","0,7392","101,212","75,892","128,167",
20-Nov-13,"0,9369","10,673","22,705","10,446","60,925","55,458","77,515","62,34","100,02","1056,28","3,179","12,981","0,8291","12,061","61,008","12,449","100,675","131,05","66,267","0,9158","29,5","31,68","1,615","0,6192","6,284",,,,,,,,,,,,,,,"13,451","0,7434","101,414","76,014","128,461",
21-Nov-13,"0,9249","10,812","2,308","10,506","60,914","55,369","77,525","62,94","100,95","1061,9","32,091","13,064","0,8209","12,182","6,108","12,495","101,445","131,05","66,522","0,9146","29,57","31,82","16,155","0,619","6,284",,,,,,,,,,,,,,,"1,347","0,7424","101,733","76,237","128,886",
22-Nov-13,"0,9163","10,913","22,908","10,534","60,935","55,047","77,531","62,72","101,29","1060,99","3,212","12,999","0,8169","12,241","60,744","12,499","10,083","131,1","65,897","0,9072","29,58","31,81","16,211","0,6169","6,284",,,,,,,,,,,,,,,"13,547","0,7382","101,584","76,131","128,689",
25-Nov-13,"0,9148","10,931","2,29","10,554","60,916","55,236","77,525","62,37","101,7","1059,35","3,217","13,013","0,8188","12,213","61,158","12,522","100,755","131,1","65,701","0,9125","29,6","32,02","16,146","0,6193","6,284",,,,,,,,,,,,,,,"13,502","0,7406","101,711","76,363","128,673",
26-Nov-13,"0,912","10,965","2,298","10,547","60,925","55,022","77,521","62,47","101,38","1060,07","3,219","13,067","0,8193","12,206","61,026","12,534","10,136","131,1","65,775","0,908","29,6","32,05","16,187","0,6178","6,284",,,,,,,,,,,,,,,"13,555","0,7377","101,694","76,172","128,883",
27-Nov-13,"0,9072","11,023","2,308","10,595","60,922","54,975","77,528","62,47","102,18","1060,9","3,229","13,096","0,8126","12,306","6,107","12,548","102,255","131,2","65,794","0,9091","29,65","32,15","16,267","0,6147","6,284",,,,,,,,,,,,,,,"13,563","0,7373","101,872","76,337","129,068",
28-Nov-13,,,,,,,,,,,,,,,,,"102,255",,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Nov-13,"0,9125","10,959","23,345","10,597","60,922","54,823","77,526","62,39","102,45","1057,76","3,223","13,111","0,8157","12,259","6,116","12,548","101,765","131,2","65,475","0,9047","29,59","32,07","16,373","0,6108","6,284",,,,,,,,,,,,,,,"13,606","0,735","101,822","76,206","129,126",
02-Dec-13,"0,9098","10,991","2,353","10,632","60,927","55,035","77,517","62,3","103,04",1058,"3,208","13,203","0,8178","12,228","6,124","1,256","102,635",131,"65,484","0,9076","29,59","32,13","16,365","0,6111","6,284",,,,,,,,,,,,,,,"13,552","0,7379","102,073","76,485","129,325",
03-Dec-13,"0,9123","10,961","23,664","1,066","60,914","5,483","77,522","62,38","102,36","1059,97","32,165","13,217","0,8245","12,129","6,088","12,531","103,375","130,8","65,047","0,903","29,55","32,17","16,416","0,6092","6,284",,,,,,,,,,,,,,,"13,604","0,7351","102,014","76,302","129,43",
04-Dec-13,"0,9009","1,11","23,784","10,696","60,913","55,026","77,528","61,9","102,48","1061,02","3,225","13,102","0,8173","12,235","61,579","12,557","104,755","130,78","65,142","0,9052","29,57","32,23","16,352","0,6115","6,284",,,,,,,,,,,,,,,"13,555","0,7377","102,079","76,558","129,245",
05-Dec-13,"0,9069","11,027","2,362","10,638","60,903","5,459","77,538","61,6","101,82","1058,27","32,275","13,019","0,8211","12,179","61,519","12,532","10,415","130,82","64,911","0,8976","29,61","32,22","16,328","0,6124","6,284",,,,,,,,,,,,,,,"13,664","0,7319","101,671","76,086","128,942",
06-Dec-13,"0,9091","1,1","23,338","10,663","60,815","54,487","77,542","61,43","102,88",1056,"3,232","12,938","0,8271","1,209","61,535","12,512","103,525","130,8","65,081","0,8939","29,57","32,22","16,327","0,6125","6,284",,,,,,,,,,,,,,,"1,369","0,7305","101,562","76,191","128,562",
09-Dec-13,"0,9084","11,008","23,197","10,641","60,643","5,435","77,532","60,87","103,22","1050,05","32,025","12,851","0,827","12,092","6,141","12,493","103,747","130,73","65,346","0,8914","29,53","32,14","16,403","0,6096","6,284",,,,,,,,,,,,,,,"13,726","0,7285","101,286","76,078","128,093",
10-Dec-13,"0,915","10,929","23,106","10,622","60,705","54,194","77,532","61,04","102,8",1052,"32,065","12,885","0,8317","12,024","6,113","12,489","10,355","130,75","65,314","0,8876","29,54","32,07","16,424","0,6089","6,284",,,,,,,,,,,,,,,"13,765","0,7265","101,338","75,872","128,535",
11-Dec-13,"0,9066","1,103","23,308","10,605","60,712","54,064","77,543","61,38","102,38","1051,5","3,214","12,923","0,8226","12,157","61,176","1,251","103,535","130,75","6,538","0,8856","29,59","32,08","16,389","0,6102","6,284",,,,,,,,,,,,,,,"13,798","0,7247","101,241","75,74","128,429",
12-Dec-13,"0,8925","11,204","2,339","10,641","6,071","54,243","77,533","61,85","103,11","1050,75","3,229","13,038","0,8238","12,139","61,991","12,558","10,42","130,85","65,964","0,8902","29,62","32,08","16,326","0,6125","6,284",,,,,,,,,,,,,,,"13,752","0,7272","101,581","76,083","128,745",
13-Dec-13,"0,8961","11,159","2,337","10,594","6,071","54,361","77,534","62,16","103,28","1052,9","3,232","12,958","0,8265","12,099","61,851","12,554","103,125","130,76","65,772","0,8904","29,62","32,02","16,294","0,6137","6,284",,,,,,,,,,,,,,,"13,724","0,7287","101,516","76,064","128,626",
16-Dec-13,"0,8969","1,115","23,215","10,577","60,713","54,228","77,533","61,68","102,91","1052,6","3,239","12,945","0,8267","12,096","61,529","1,255","102,715","130,76","65,723","0,8876","29,63","32,01","16,311","0,6131","6,284",,,,,,,,,,,,,,,"13,757","0,7269","101,383","75,895","128,545",
17-Dec-13,"0,8903","11,232","23,181","10,611","60,707","54,259","77,525","61,92","102,63","1050,65","3,247","12,953","0,8246","12,127","61,234","12,574","10,335","130,8","65,664","0,887","29,62","32,11","16,254","0,6152","6,284",,,,,,,,,,,,,,,"13,748","0,7274","101,457","75,986","128,593",
18-Dec-13,"0,8884","11,256","23,462","10,645","60,713","54,192","77,522","62,06","103,18","1051,75","3,257","12,993","0,8226","12,157","61,125","12,596","103,575","130,75","65,379","0,8872","29,68","32,27","16,388","0,6102","6,284",,,,,,,,,,,,,,,"13,766","0,7264","101,589","76,035","128,825",
19-Dec-13,"0,8858","11,289","23,535","10,677","60,711","54,584","77,534","62,14","104,16","1059,28","3,273","12,971","0,8171","12,238","6,158","1,267","103,785","130,7","65,783","0,8964","29,93","32,48","16,382","0,6104","6,284",,,,,,,,,,,,,,,"13,666","0,7317","101,922","76,479","128,995",
20-Dec-13,"0,8918","11,213","23,741","10,679","60,711","54,559","77,539","61,98","104,07","1061,35","3,286","12,948","0,8214","12,174","61,494","12,666","10,335","130,65","65,755","0,8952","29,88","32,6","16,355","0,6114","6,284",,,,,,,,,,,,,,,"13,673","0,7314","101,908","76,448","129,005",
23-Dec-13,"0,894","11,186","23,685","10,602","60,697","54,453","77,535","61,83","104,06","1060,4","3,29","12,973","0,8212","12,177","61,469","12,681","103,265","130,7","65,563","0,8942","29,96","32,7","16,356","0,6114","6,284",,,,,,,,,,,,,,,"13,701","0,7299","101,765","76,213","128,988",
24-Dec-13,"0,892","11,211","2,357","10,618","60,712","54,541","77,545","61,75","104,26","1059,25","3,292","13,019","0,8186","12,216","61,455","12,684","103,325","130,75","65,646","0,8961","30,03","32,67","16,371","0,6108","6,284",,,,,,,,,,,,,,,"13,676","0,7312","101,87","76,331","129,069",
25-Dec-13,,,,,,,,,,,,,,,,,"103,325",,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Dec-13,"0,8885","11,255","23,535","10,648","60,744","5,449","7,755","62,15","104,72","1059,1","3,296","13,056","0,8158","12,258","61,416","12,689","10,341","130,7","65,441","0,8963","29,99","32,82","16,425","0,6088","6,284",,,,,,,,,,,,,,,"1,369","0,7305","101,966","76,403","129,191",
27-Dec-13,"0,8886","11,254","23,527","10,697","60,684","54,174","77,548","61,92","105,05","1053,72","3,288","13,073","0,818","12,225","61,246","12,675","104,925","130,7","65,114","0,8893","29,98","32,85","16,491","0,6064","6,284",,,,,,,,,,,,,,,"13,766","0,7264","101,89","76,324","129,125",
30-Dec-13,"0,8922","11,208","23,524","1,064","60,617","53,991","77,542","61,77",105,"1054,52","3,293","13,049","0,8219","12,167","60,657","12,671","10,42","130,75","64,127","0,8866","29,87","32,81","16,522","0,6053","6,284",,,,,,,,,,,,,,,"13,816","0,7238","101,681","76,045","129,017",
31-Dec-13,"0,8929","11,199","23,608","10,637","60,537","54,121","77,539","61,92","105,25","1055,25","3,277","13,098","0,8229","12,152","60,657","12,622","10,485","130,75","64,254","0,8904","29,83","32,68","16,574","0,6034","6,284",,,,,,,,,,,,,,,"13,779","0,7257","101,742","76,142","129,029",
01-Jan-14,,,,,,,,,,,,,,,,,"10,485",,,,,,,,,,,,,,,,,,,,,,,,,"102,102","76,436","129,537",
02-Jan-14,"0,8924","11,206","24,015","10,634","60,504","54,542","77,534","62,31","104,84","1050,3","3,285","13,116","0,8204","12,189","61,473","12,666","10,68","130,7","64,909","0,8998","29,9","32,97","16,441","0,6082","6,284",,,,,,,,,,,,,,,"1,367","0,7315","101,993","76,426","129,223",
03-Jan-14,"0,8976","11,141","23,831","10,612","60,505","54,807","77,537","62,17","104,46",1055,"3,285","13,106","0,8296","12,054","61,416","12,661","106,595","130,65","65,177","0,9044","29,94","32,98","16,424","0,6089","6,284",,,,,,,,,,,,,,,"13,606","0,735","102,037","76,495","129,233",
06-Jan-14,"0,8961","11,159","23,744","10,658","60,524","54,706","77,542","62,31","104,38","1065,01","32,835","13,093","0,8292","1,206","61,712","12,678","10,645","130,7","65,134","0,9036","30,04","33,06","16,412","0,6093","6,284",,,,,,,,,,,,,,,"13,636","0,7334","102,103","76,522","129,345",
07-Jan-14,"0,8923","11,207","23,732","10,742","60,507","54,768","77,542","62,3","104,54","1068,5","3,283","13,045","0,829","12,063","61,654","12,711","106,425","130,65","65,172","0,9086","30,11","33,08","16,421","0,609","6,284",,,,,,,,,,,,,,,"13,618","0,7343","102,221","76,781","129,278",
08-Jan-14,"0,8909","11,225","23,883","10,802","6,051","54,912","77,543","62,07","104,87","1065,45","3,271","13,091","0,8279","12,079","6,196","12,717","107,595","130,8","65,631","0,9102","30,1","33,05","16,461","0,6075","6,284",,,,,,,,,,,,,,,"13,586","0,7361","102,397","77,016","129,367",
09-Jan-14,"0,8886","11,254","24,017","1,085","6,054","54,897","77,541","62,07","104,74","1062,89","3,275","13,155","0,8248","12,124","61,891","12,712","108,055","130,65","65,597","0,9085","30,04","33,02","16,459","0,6076","6,284",,,,,,,,,,,,,,,"13,591","0,7358","102,503","77,09","129,51",
10-Jan-14,"0,8985","1,113","23,645","10,915","60,519","5,461","77,542","61,45","104,06","1061,32","3,268","12,997","0,8294","12,057","61,598","12,659","106,615","130,65","64,956","0,9032","29,99","32,99","1,647","0,6072","6,284",,,,,,,,,,,,,,,"13,664","0,7319","102,159","76,93","128,95",
13-Jan-14,"0,9053","11,046","2,354","10,868","60,432","54,682","77,543","61,52","103,31","1056,7","3,26","13,014","0,8363","11,957","61,202","12,647","10,79","130,65","65,054","0,9026","29,98","32,96","16,379","0,6105","6,284",,,,,,,,,,,,,,,"13,647","0,7328","102,037","76,805","128,839",
14-Jan-14,"0,898","11,136","23,557","10,934","60,402","54,535","77,536","61,51","103,8","1059,43","3,26","13,087","0,8399","11,906","6,084","12,678","108,155","130,65","64,358","0,9009","30,03","32,72","1,645","0,6079","6,284",,,,,,,,,,,,,,,"13,682","0,7309","102,166","76,89","129,016",
15-Jan-14,"0,8925","11,204","2,35","10,932","60,459","5,485","77,543","61,54","104,42","1062,6","3,286","13,164","0,8348","11,979","61,274","1,273","108,585","130,65","6,466","0,9084","30,12","32,85","16,375","0,6107","6,284",,,,,,,,,,,,,,,"13,604","0,7351","102,491","77,201","129,341",
16-Jan-14,"0,8802","11,361","23,681","10,926","60,555","54,867","77,546","61,54","104,32",1063,"3,296","13,312","0,8322","12,016","61,885","12,722","10,93","130,65","64,699","0,9064","30,07","32,76","16,335","0,6122","6,284",,,,,,,,,,,,,,,"1,36","0,7353","102,712","77,225","129,802",
17-Jan-14,"0,8778","11,392","2,355","10,959","6,05","55,052","77,561","61,54","104,32","1060,8","3,296","13,268","0,8259","12,108","61,564","12,743","10,845","130,65","64,565","0,91","30,11","32,81","16,429","0,6087","6,284",,,,,,,,,,,,,,,"13,554","0,7378","102,748","77,378","129,687",
20-Jan-14,,,,,,,,,,,,,,,,,"10,845",,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jan-14,"0,8801","11,362","2,362","10,971","60,503","55,017","77,568","61,94","104,14","1065,05","3,323","13,297","0,8315","12,026","6,172","12,783","10,86","130,75","64,867","0,9092","30,22","32,88","16,469","0,6072","6,284",,,,,,,,,,,,,,,"1,356","0,7375","102,869","77,352","129,989",
22-Jan-14,"0,8839","11,313","23,739","11,069","60,508","5,508","77,581","61,86","104,36","1067,3","3,322","13,318","0,8306","12,039","61,541","12,792","10,877","130,75","64,773","0,9116","30,23","32,91","16,571","0,6035","6,284",,,,,,,,,,,,,,,"13,546","0,7382","103,04","77,57","130,092",
23-Jan-14,"0,8774","11,397","23,895","11,128","60,515","54,545","77,584","62,11","103,65","1073,1","3,329","13,379","0,8322","12,016","61,012","12,781","10,99","130,7","64,295","0,9002","30,2","32,87","16,612","0,602","6,284",,,,,,,,,,,,,,,"1,368","0,731","103,051","77,263","130,507",
24-Jan-14,"0,8715","11,474","24,008","11,063","60,486","54,542","7,764","62,68","102,41","1080,1","3,333","13,456","0,8253","12,117","61,507","12,789","110,855","130,6","64,453","0,8949","30,23","32,84","16,491","0,6064","6,284",,,,,,,,,,,,,,,"1,368","0,731","103,073","77,034","130,85",
27-Jan-14,"0,8735","11,448","24,185","11,097","60,478","54,549","77,659","63,09","102,26","1083,7","33,435","13,445","0,8229","12,152","61,597","12,757","11,176","130,7","64,297","0,8956","30,31","32,91","16,588","0,6028","6,284",,,,,,,,,,,,,,,"13,679","0,731","103,136","77,048","130,973",
28-Jan-14,"0,877","11,403","24,262","11,148","60,506","54,615","77,643","62,56","102,8","1079,14","3,334","13,314","0,8257","12,111","6,135","1,275","110,565","130,8","64,285","0,8984","30,31","32,91","16,581","0,6031","6,284",,,,,,,,,,,,,,,"13,662","0,732","103,101","77,255","130,63",
29-Jan-14,"0,8763","11,412","24,361","11,147","60,554","54,617","77,642","62,46","102,2","1069,8","33,365","13,342","0,8279","12,079","61,653","12,753","11,19","130,7","64,566","0,8948","30,31","32,9","16,561","0,6038","6,284",,,,,,,,,,,,,,,"13,663","0,7319","103,087","77,184","130,689",
30-Jan-14,"0,8771","11,401","24,133","11,171","6,06","5,507","77,663","62,56","102,83","1080,11","3,345","13,311","0,8136","12,291","62,437","12,746","11,16","130,65","6,525","0,9042","30,3","32,97","16,487","0,6065","6,284",,,,,,,,,,,,,,,"13,549","0,7381","103,358","77,631","130,72",
31-Jan-14,"0,8743","11,438","24,116","11,116","6,059","55,263","77,642","62,63","102,28","1080,36","3,345","13,359","0,809","12,361","62,768","12,772","111,445","130,7","65,412","0,9052","30,31","33,01","1,645","0,6079","6,284",,,,,,,,,,,,,,,"1,35","0,7407","103,417","77,594","130,899",
03-Feb-14,"0,8777","11,393","24,373","11,074","6,06","55,177","77,645","62,63","101,11","1084,25","3,345","13,509","0,8107","12,335","62,764","12,755","112,515","130,6","65,421","0,9014","30,33","32,91","16,307","0,6132","6,284",,,,,,,,,,,,,,,"13,523","0,7395","103,491","77,355","131,37",
