dateRep;day;month;year;cases;deaths;countriesAndTerritories;geoId;countryterritoryCode;popData2018;cases cum;death cum
26.03.2020;26;3;2020;102;6;China;CN;CHN;1392730000;81733;3291
27.03.2020;27;3;2020;94;5;China;CN;CHN;1392730000;81827;3296
28.03.2020;28;3;2020;119;3;China;CN;CHN;1392730000;81946;3299
29.03.2020;29;3;2020;113;5;China;CN;CHN;1392730000;82059;3304
30.03.2020;30;3;2020;98;2;China;CN;CHN;1392730000;82157;3306
31.03.2020;31;3;2020;84;3;China;CN;CHN;1392730000;82241;3309
01.04.2020;1;4;2020;54;1;China;CN;CHN;1392730000;82295;3310
02.04.2020;2;4;2020;100;6;China;CN;CHN;1392730000;82395;3316
03.04.2020;3;4;2020;70;10;China;CN;CHN;1392730000;82465;3326
04.04.2020;4;4;2020;62;4;China;CN;CHN;1392730000;82527;3330
05.04.2020;5;4;2020;48;3;China;CN;CHN;1392730000;82575;3333
06.04.2020;6;4;2020;67;2;China;CN;CHN;1392730000;82642;3335
07.04.2020;7;4;2020;56;0;China;CN;CHN;1392730000;82698;3335
08.04.2020;8;4;2020;86;2;China;CN;CHN;1392730000;82784;3337
09.04.2020;9;4;2020;86;2;China;CN;CHN;1392730000;82870;3339
10.04.2020;10;4;2020;55;1;China;CN;CHN;1392730000;82925;3340
11.04.2020;11;4;2020;79;3;China;CN;CHN;1392730000;83004;3343
12.04.2020;12;4;2020;93;0;China;CN;CHN;1392730000;83097;3343
13.04.2020;13;4;2020;112;2;China;CN;CHN;1392730000;83209;3345
14.04.2020;14;4;2020;94;0;China;CN;CHN;1392730000;83303;3345
15.04.2020;15;4;2020;49;1;China;CN;CHN;1392730000;83352;3346
16.04.2020;16;4;2020;50;0;China;CN;CHN;1392730000;83402;3346
07.03.2020;7;3;2020;1;0;Colombia;CO;COL;49648685;1;0
10.03.2020;10;3;2020;2;0;Colombia;CO;COL;49648685;3;0
12.03.2020;12;3;2020;6;0;Colombia;CO;COL;49648685;9;0
14.03.2020;14;3;2020;7;0;Colombia;CO;COL;49648685;16;0
15.03.2020;15;3;2020;18;0;Colombia;CO;COL;49648685;34;0
16.03.2020;16;3;2020;11;0;Colombia;CO;COL;49648685;45;0
17.03.2020;17;3;2020;12;0;Colombia;CO;COL;49648685;57;0
18.03.2020;18;3;2020;8;0;Colombia;CO;COL;49648685;65;0
19.03.2020;19;3;2020;37;0;Colombia;CO;COL;49648685;102;0
20.03.2020;20;3;2020;26;0;Colombia;CO;COL;49648685;128;0
21.03.2020;21;3;2020;30;0;Colombia;CO;COL;49648685;158;0
22.03.2020;22;3;2020;52;1;Colombia;CO;COL;49648685;210;1
23.03.2020;23;3;2020;25;1;Colombia;CO;COL;49648685;235;2
24.03.2020;24;3;2020;71;1;Colombia;CO;COL;49648685;306;3
25.03.2020;25;3;2020;72;0;Colombia;CO;COL;49648685;378;3
26.03.2020;26;3;2020;92;1;Colombia;CO;COL;49648685;470;4
27.03.2020;27;3;2020;21;2;Colombia;CO;COL;49648685;491;6
28.03.2020;28;3;2020;48;0;Colombia;CO;COL;49648685;539;6
29.03.2020;29;3;2020;69;0;Colombia;CO;COL;49648685;608;6
30.03.2020;30;3;2020;94;4;Colombia;CO;COL;49648685;702;10
31.03.2020;31;3;2020;96;4;Colombia;CO;COL;49648685;798;14
01.04.2020;1;4;2020;108;2;Colombia;CO;COL;49648685;906;16
02.04.2020;2;4;2020;159;1;Colombia;CO;COL;49648685;1065;17
03.04.2020;3;4;2020;96;2;Colombia;CO;COL;49648685;1161;19
04.04.2020;4;4;2020;106;6;Colombia;CO;COL;49648685;1267;25
05.04.2020;5;4;2020;139;7;Colombia;CO;COL;49648685;1406;32
06.04.2020;6;4;2020;79;3;Colombia;CO;COL;49648685;1485;35
07.04.2020;7;4;2020;94;11;Colombia;CO;COL;49648685;1579;46
08.04.2020;8;4;2020;201;4;Colombia;CO;COL;49648685;1780;50
09.04.2020;9;4;2020;274;5;Colombia;CO;COL;49648685;2054;55
10.04.2020;10;4;2020;169;14;Colombia;CO;COL;49648685;2223;69
11.04.2020;11;4;2020;250;11;Colombia;CO;COL;49648685;2473;80
12.04.2020;12;4;2020;236;20;Colombia;CO;COL;49648685;2709;100
13.04.2020;13;4;2020;67;9;Colombia;CO;COL;49648685;2776;109
14.04.2020;14;4;2020;76;3;Colombia;CO;COL;49648685;2852;112
15.04.2020;15;4;2020;127;15;Colombia;CO;COL;49648685;2979;127
16.04.2020;16;4;2020;126;4;Colombia;CO;COL;49648685;3105;131
16.03.2020;16;3;2020;1;0;Congo;CG;COG;5244363;1;0
17.03.2020;17;3;2020;0;0;Congo;CG;COG;5244363;1;0
18.03.2020;18;3;2020;0;0;Congo;CG;COG;5244363;1;0
19.03.2020;19;3;2020;2;0;Congo;CG;COG;5244363;3;0
20.03.2020;20;3;2020;0;0;Congo;CG;COG;5244363;3;0
21.03.2020;21;3;2020;0;0;Congo;CG;COG;5244363;3;0
22.03.2020;22;3;2020;1;0;Congo;CG;COG;5244363;4;0
23.03.2020;23;3;2020;0;0;Congo;CG;COG;5244363;4;0
24.03.2020;24;3;2020;0;0;Congo;CG;COG;5244363;4;0
25.03.2020;25;3;2020;0;0;Congo;CG;COG;5244363;4;0
26.03.2020;26;3;2020;0;0;Congo;CG;COG;5244363;4;0
27.03.2020;27;3;2020;0;0;Congo;CG;COG;5244363;4;0
28.03.2020;28;3;2020;0;0;Congo;CG;COG;5244363;4;0
29.03.2020;29;3;2020;15;0;Congo;CG;COG;5244363;19;0
30.03.2020;30;3;2020;0;0;Congo;CG;COG;5244363;19;0
31.03.2020;31;3;2020;0;0;Congo;CG;COG;5244363;19;0
01.04.2020;1;4;2020;3;2;Congo;CG;COG;5244363;22;2
02.04.2020;2;4;2020;0;0;Congo;CG;COG;5244363;22;2
03.04.2020;3;4;2020;19;1;Congo;CG;COG;5244363;41;3
04.04.2020;4;4;2020;0;0;Congo;CG;COG;5244363;41;3
05.04.2020;5;4;2020;4;2;Congo;CG;COG;5244363;45;5
06.04.2020;6;4;2020;0;0;Congo;CG;COG;5244363;45;5
07.04.2020;7;4;2020;0;0;Congo;CG;COG;5244363;45;5
08.04.2020;8;4;2020;0;0;Congo;CG;COG;5244363;45;5
09.04.2020;9;4;2020;15;0;Congo;CG;COG;5244363;60;5
10.04.2020;10;4;2020;0;0;Congo;CG;COG;5244363;60;5
11.04.2020;11;4;2020;0;0;Congo;CG;COG;5244363;60;5
12.04.2020;12;4;2020;0;0;Congo;CG;COG;5244363;60;5
13.04.2020;13;4;2020;10;0;Congo;CG;COG;5244363;70;5
14.04.2020;14;4;2020;0;0;Congo;CG;COG;5244363;70;5
15.04.2020;15;4;2020;4;0;Congo;CG;COG;5244363;74;5
16.04.2020;16;4;2020;43;0;Congo;CG;COG;5244363;117;5
07.03.2020;7;3;2020;1;0;Costa_Rica;CR;CRI;4999441;1;0
09.03.2020;9;3;2020;4;0;Costa_Rica;CR;CRI;4999441;5;0
10.03.2020;10;3;2020;4;0;Costa_Rica;CR;CRI;4999441;9;0
11.03.2020;11;3;2020;4;0;Costa_Rica;CR;CRI;4999441;13;0
12.03.2020;12;3;2020;9;0;Costa_Rica;CR;CRI;4999441;22;0
13.03.2020;13;3;2020;1;0;Costa_Rica;CR;CRI;4999441;23;0
14.03.2020;14;3;2020;3;0;Costa_Rica;CR;CRI;4999441;26;0
15.03.2020;15;3;2020;1;0;Costa_Rica;CR;CRI;4999441;27;0
16.03.2020;16;3;2020;8;0;Costa_Rica;CR;CRI;4999441;35;0
17.03.2020;17;3;2020;6;0;Costa_Rica;CR;CRI;4999441;41;0
18.03.2020;18;3;2020;9;0;Costa_Rica;CR;CRI;4999441;50;0
19.03.2020;19;3;2020;19;1;Costa_Rica;CR;CRI;4999441;69;1
20.03.2020;20;3;2020;18;0;Costa_Rica;CR;CRI;4999441;87;1
21.03.2020;21;3;2020;26;1;Costa_Rica;CR;CRI;4999441;113;2
22.03.2020;22;3;2020;4;0;Costa_Rica;CR;CRI;4999441;117;2
23.03.2020;23;3;2020;17;0;Costa_Rica;CR;CRI;4999441;134;2
24.03.2020;24;3;2020;24;0;Costa_Rica;CR;CRI;4999441;158;2
25.03.2020;25;3;2020;19;0;Costa_Rica;CR;CRI;4999441;177;2
26.03.2020;26;3;2020;24;0;Costa_Rica;CR;CRI;4999441;201;2
27.03.2020;27;3;2020;30;0;Costa_Rica;CR;CRI;4999441;231;2
28.03.2020;28;3;2020;32;0;Costa_Rica;CR;CRI;4999441;263;2
29.03.2020;29;3;2020;32;0;Costa_Rica;CR;CRI;4999441;295;2
30.03.2020;30;3;2020;19;0;Costa_Rica;CR;CRI;4999441;314;2
31.03.2020;31;3;2020;16;0;Costa_Rica;CR;CRI;4999441;330;2
01.04.2020;1;4;2020;17;0;Costa_Rica;CR;CRI;4999441;347;2
02.04.2020;2;4;2020;28;0;Costa_Rica;CR;CRI;4999441;375;2
03.04.2020;3;4;2020;21;0;Costa_Rica;CR;CRI;4999441;396;2
04.04.2020;4;4;2020;20;0;Costa_Rica;CR;CRI;4999441;416;2
05.04.2020;5;4;2020;19;0;Costa_Rica;CR;CRI;4999441;435;2
06.04.2020;6;4;2020;19;0;Costa_Rica;CR;CRI;4999441;454;2
07.04.2020;7;4;2020;13;0;Costa_Rica;CR;CRI;4999441;467;2
08.04.2020;8;4;2020;16;0;Costa_Rica;CR;CRI;4999441;483;2
09.04.2020;9;4;2020;19;0;Costa_Rica;CR;CRI;4999441;502;2
10.04.2020;10;4;2020;37;1;Costa_Rica;CR;CRI;4999441;539;3
11.04.2020;11;4;2020;19;0;Costa_Rica;CR;CRI;4999441;558;3
12.04.2020;12;4;2020;19;0;Costa_Rica;CR;CRI;4999441;577;3
13.04.2020;13;4;2020;18;0;Costa_Rica;CR;CRI;4999441;595;3
14.04.2020;14;4;2020;17;0;Costa_Rica;CR;CRI;4999441;612;3
15.04.2020;15;4;2020;6;0;Costa_Rica;CR;CRI;4999441;618;3
16.04.2020;16;4;2020;8;1;Costa_Rica;CR;CRI;4999441;626;4
12.03.2020;12;3;2020;1;0;Cote_dIvoire;CI;CIV;25069229;1;0
15.03.2020;15;3;2020;3;0;Cote_dIvoire;CI;CIV;25069229;4;0
16.03.2020;16;3;2020;0;0;Cote_dIvoire;CI;CIV;25069229;4;0
17.03.2020;17;3;2020;1;0;Cote_dIvoire;CI;CIV;25069229;5;0
18.03.2020;18;3;2020;0;0;Cote_dIvoire;CI;CIV;25069229;5;0
19.03.2020;19;3;2020;1;0;Cote_dIvoire;CI;CIV;25069229;6;0
20.03.2020;20;3;2020;3;0;Cote_dIvoire;CI;CIV;25069229;9;0
21.03.2020;21;3;2020;5;0;Cote_dIvoire;CI;CIV;25069229;14;0
22.03.2020;22;3;2020;3;0;Cote_dIvoire;CI;CIV;25069229;17;0
23.03.2020;23;3;2020;8;0;Cote_dIvoire;CI;CIV;25069229;25;0
24.03.2020;24;3;2020;0;0;Cote_dIvoire;CI;CIV;25069229;25;0
25.03.2020;25;3;2020;48;0;Cote_dIvoire;CI;CIV;25069229;73;0
26.03.2020;26;3;2020;7;0;Cote_dIvoire;CI;CIV;25069229;80;0
27.03.2020;27;3;2020;16;0;Cote_dIvoire;CI;CIV;25069229;96;0
28.03.2020;28;3;2020;5;0;Cote_dIvoire;CI;CIV;25069229;101;0
29.03.2020;29;3;2020;39;0;Cote_dIvoire;CI;CIV;25069229;140;0
30.03.2020;30;3;2020;25;1;Cote_dIvoire;CI;CIV;25069229;165;1
31.03.2020;31;3;2020;3;0;Cote_dIvoire;CI;CIV;25069229;168;1
01.04.2020;1;4;2020;0;0;Cote_dIvoire;CI;CIV;25069229;168;1
02.04.2020;2;4;2020;22;0;Cote_dIvoire;CI;CIV;25069229;190;1
03.04.2020;3;4;2020;4;0;Cote_dIvoire;CI;CIV;25069229;194;1
04.04.2020;4;4;2020;24;0;Cote_dIvoire;CI;CIV;25069229;218;1
05.04.2020;5;4;2020;27;1;Cote_dIvoire;CI;CIV;25069229;245;2
06.04.2020;6;4;2020;16;1;Cote_dIvoire;CI;CIV;25069229;261;3
07.04.2020;7;4;2020;62;0;Cote_dIvoire;CI;CIV;25069229;323;3
08.04.2020;8;4;2020;26;0;Cote_dIvoire;CI;CIV;25069229;349;3
09.04.2020;9;4;2020;35;0;Cote_dIvoire;CI;CIV;25069229;384;3
10.04.2020;10;4;2020;60;0;Cote_dIvoire;CI;CIV;25069229;444;3
11.04.2020;11;4;2020;36;0;Cote_dIvoire;CI;CIV;25069229;480;3
12.04.2020;12;4;2020;53;1;Cote_dIvoire;CI;CIV;25069229;533;4
13.04.2020;13;4;2020;41;1;Cote_dIvoire;CI;CIV;25069229;574;5
14.04.2020;14;4;2020;52;1;Cote_dIvoire;CI;CIV;25069229;626;6
15.04.2020;15;4;2020;0;0;Cote_dIvoire;CI;CIV;25069229;626;6
16.04.2020;16;4;2020;28;0;Cote_dIvoire;CI;CIV;25069229;654;6
31.12.2019;31;12;2019;0;0;Croatia;HR;HRV;4089400;0;0
01.01.2020;1;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
02.01.2020;2;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
03.01.2020;3;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
04.01.2020;4;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
05.01.2020;5;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
06.01.2020;6;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
07.01.2020;7;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
08.01.2020;8;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
09.01.2020;9;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
10.01.2020;10;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
11.01.2020;11;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
12.01.2020;12;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
13.01.2020;13;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
14.01.2020;14;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
15.01.2020;15;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
16.01.2020;16;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
17.01.2020;17;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
18.01.2020;18;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
19.01.2020;19;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
20.01.2020;20;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
21.01.2020;21;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
22.01.2020;22;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
23.01.2020;23;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
24.01.2020;24;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
25.01.2020;25;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
26.01.2020;26;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
27.01.2020;27;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
28.01.2020;28;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
29.01.2020;29;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
30.01.2020;30;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
31.01.2020;31;1;2020;0;0;Croatia;HR;HRV;4089400;0;0
01.02.2020;1;2;2020;0;0;Croatia;HR;HRV;4089400;0;0
02.02.2020;2;2;2020;0;0;Croatia;HR;HRV;4089400;0;0
03.02.2020;3;2;2020;0;0;Croatia;HR;HRV;4089400;0;0
04.02.2020;4;2;2020;0;0;Croatia;HR;HRV;4089400;0;0
05.02.2020;5;2;2020;0;0;Croatia;HR;HRV;4089400;0;0
06.02.2020;6;2;2020;0;0;Croatia;HR;HRV;4089400;0;0
07.02.2020;7;2;2020;0;0;Croatia;HR;HRV;4089400;0;0
08.02.2020;8;2;2020;0;0;Croatia;HR;HRV;4089400;0;0
09.02.2020;9;2;2020;0;0;Croatia;HR;HRV;4089400;0;0
10.02.2020;10;2;2020;0;0;Croatia;HR;HRV;4089400;0;0
11.02.2020;11;2;2020;0;0;Croatia;HR;HRV;4089400;0;0
12.02.2020;12;2;2020;0;0;Croatia;HR;HRV;4089400;0;0
13.02.2020;13;2;2020;0;0;Croatia;HR;HRV;4089400;0;0
14.02.2020;14;2;2020;0;0;Croatia;HR;HRV;4089400;0;0
15.02.2020;15;2;2020;0;0;Croatia;HR;HRV;4089400;0;0
16.02.2020;16;2;2020;0;0;Croatia;HR;HRV;4089400;0;0
17.02.2020;17;2;2020;0;0;Croatia;HR;HRV;4089400;0;0
18.02.2020;18;2;2020;0;0;Croatia;HR;HRV;4089400;0;0
19.02.2020;19;2;2020;0;0;Croatia;HR;HRV;4089400;0;0
20.02.2020;20;2;2020;0;0;Croatia;HR;HRV;4089400;0;0
21.02.2020;21;2;2020;0;0;Croatia;HR;HRV;4089400;0;0
22.02.2020;22;2;2020;0;0;Croatia;HR;HRV;4089400;0;0
23.02.2020;23;2;2020;0;0;Croatia;HR;HRV;4089400;0;0
24.02.2020;24;2;2020;0;0;Croatia;HR;HRV;4089400;0;0
25.02.2020;25;2;2020;0;0;Croatia;HR;HRV;4089400;0;0
26.02.2020;26;2;2020;1;0;Croatia;HR;HRV;4089400;1;0
27.02.2020;27;2;2020;1;0;Croatia;HR;HRV;4089400;2;0
28.02.2020;28;2;2020;1;0;Croatia;HR;HRV;4089400;3;0
29.02.2020;29;2;2020;2;0;Croatia;HR;HRV;4089400;5;0
01.03.2020;1;3;2020;0;0;Croatia;HR;HRV;4089400;5;0
02.03.2020;2;3;2020;2;0;Croatia;HR;HRV;4089400;7;0
03.03.2020;3;3;2020;1;0;Croatia;HR;HRV;4089400;8;0
04.03.2020;4;3;2020;1;0;Croatia;HR;HRV;4089400;9;0
06.03.2020;6;3;2020;1;0;Croatia;HR;HRV;4089400;10;0
07.03.2020;7;3;2020;1;0;Croatia;HR;HRV;4089400;11;0
08.03.2020;8;3;2020;1;0;Croatia;HR;HRV;4089400;12;0
11.03.2020;11;3;2020;1;0;Croatia;HR;HRV;4089400;13;0
12.03.2020;12;3;2020;3;0;Croatia;HR;HRV;4089400;16;0
13.03.2020;13;3;2020;9;0;Croatia;HR;HRV;4089400;25;0
14.03.2020;14;3;2020;6;0;Croatia;HR;HRV;4089400;31;0
15.03.2020;15;3;2020;6;0;Croatia;HR;HRV;4089400;37;0
16.03.2020;16;3;2020;11;0;Croatia;HR;HRV;4089400;48;0
17.03.2020;17;3;2020;8;0;Croatia;HR;HRV;4089400;56;0
18.03.2020;18;3;2020;13;0;Croatia;HR;HRV;4089400;69;0
19.03.2020;19;3;2020;12;0;Croatia;HR;HRV;4089400;81;0
20.03.2020;20;3;2020;23;0;Croatia;HR;HRV;4089400;104;0
21.03.2020;21;3;2020;22;0;Croatia;HR;HRV;4089400;126;0
22.03.2020;22;3;2020;80;0;Croatia;HR;HRV;4089400;206;0
23.03.2020;23;3;2020;29;0;Croatia;HR;HRV;4089400;235;0
24.03.2020;24;3;2020;71;0;Croatia;HR;HRV;4089400;306;0
25.03.2020;25;3;2020;76;1;Croatia;HR;HRV;4089400;382;1
26.03.2020;26;3;2020;36;0;Croatia;HR;HRV;4089400;418;1
27.03.2020;27;3;2020;77;1;Croatia;HR;HRV;4089400;495;2
28.03.2020;28;3;2020;91;1;Croatia;HR;HRV;4089400;586;3
29.03.2020;29;3;2020;71;2;Croatia;HR;HRV;4089400;657;5
30.03.2020;30;3;2020;56;1;Croatia;HR;HRV;4089400;713;6
31.03.2020;31;3;2020;77;0;Croatia;HR;HRV;4089400;790;6
01.04.2020;1;4;2020;77;0;Croatia;HR;HRV;4089400;867;6
02.04.2020;2;4;2020;96;0;Croatia;HR;HRV;4089400;963;6
03.04.2020;3;4;2020;48;1;Croatia;HR;HRV;4089400;1011;7
04.04.2020;4;4;2020;68;1;Croatia;HR;HRV;4089400;1079;8
05.04.2020;5;4;2020;47;4;Croatia;HR;HRV;4089400;1126;12
06.04.2020;6;4;2020;56;3;Croatia;HR;HRV;4089400;1182;15
07.04.2020;7;4;2020;40;1;Croatia;HR;HRV;4089400;1222;16
08.04.2020;8;4;2020;60;2;Croatia;HR;HRV;4089400;1282;18
09.04.2020;9;4;2020;61;1;Croatia;HR;HRV;4089400;1343;19
10.04.2020;10;4;2020;64;1;Croatia;HR;HRV;4089400;1407;20
11.04.2020;11;4;2020;88;1;Croatia;HR;HRV;4089400;1495;21
12.04.2020;12;4;2020;39;0;Croatia;HR;HRV;4089400;1534;21
13.04.2020;13;4;2020;66;2;Croatia;HR;HRV;4089400;1600;23
14.04.2020;14;4;2020;50;2;Croatia;HR;HRV;4089400;1650;25
15.04.2020;15;4;2020;54;6;Croatia;HR;HRV;4089400;1704;31
16.04.2020;16;4;2020;37;3;Croatia;HR;HRV;4089400;1741;34
12.03.2020;12;3;2020;3;0;Cuba;CU;CUB;11338138;3;0
14.03.2020;14;3;2020;1;0;Cuba;CU;CUB;11338138;4;0
15.03.2020;15;3;2020;0;0;Cuba;CU;CUB;11338138;4;0
18.03.2020;18;3;2020;3;0;Cuba;CU;CUB;11338138;7;0
19.03.2020;19;3;2020;4;1;Cuba;CU;CUB;11338138;11;1
20.03.2020;20;3;2020;5;0;Cuba;CU;CUB;11338138;16;1
21.03.2020;21;3;2020;5;0;Cuba;CU;CUB;11338138;21;1
22.03.2020;22;3;2020;4;0;Cuba;CU;CUB;11338138;25;1
23.03.2020;23;3;2020;10;0;Cuba;CU;CUB;11338138;35;1
24.03.2020;24;3;2020;5;0;Cuba;CU;CUB;11338138;40;1
25.03.2020;25;3;2020;8;0;Cuba;CU;CUB;11338138;48;1
26.03.2020;26;3;2020;9;0;Cuba;CU;CUB;11338138;57;1
27.03.2020;27;3;2020;10;1;Cuba;CU;CUB;11338138;67;2
28.03.2020;28;3;2020;13;0;Cuba;CU;CUB;11338138;80;2
29.03.2020;29;3;2020;39;1;Cuba;CU;CUB;11338138;119;3
30.03.2020;30;3;2020;20;0;Cuba;CU;CUB;11338138;139;3
31.03.2020;31;3;2020;31;1;Cuba;CU;CUB;11338138;170;4
01.04.2020;1;4;2020;16;2;Cuba;CU;CUB;11338138;186;6
02.04.2020;2;4;2020;26;0;Cuba;CU;CUB;11338138;212;6
03.04.2020;3;4;2020;21;0;Cuba;CU;CUB;11338138;233;6
04.04.2020;4;4;2020;36;0;Cuba;CU;CUB;11338138;269;6
05.04.2020;5;4;2020;19;0;Cuba;CU;CUB;11338138;288;6
06.04.2020;6;4;2020;32;2;Cuba;CU;CUB;11338138;320;8
07.04.2020;7;4;2020;30;1;Cuba;CU;CUB;11338138;350;9
08.04.2020;8;4;2020;46;2;Cuba;CU;CUB;11338138;396;11
09.04.2020;9;4;2020;61;1;Cuba;CU;CUB;11338138;457;12
10.04.2020;10;4;2020;58;3;Cuba;CU;CUB;11338138;515;15
11.04.2020;11;4;2020;49;0;Cuba;CU;CUB;11338138;564;15
12.04.2020;12;4;2020;56;1;Cuba;CU;CUB;11338138;620;16
13.04.2020;13;4;2020;49;2;Cuba;CU;CUB;11338138;669;18
14.04.2020;14;4;2020;57;3;Cuba;CU;CUB;11338138;726;21
15.04.2020;15;4;2020;40;0;Cuba;CU;CUB;11338138;766;21
16.04.2020;16;4;2020;48;3;Cuba;CU;CUB;11338138;814;24
13.03.2020;13;3;2020;1;0;Cura?§ao;CW;CUW;159849;1;0
20.03.2020;20;3;2020;2;0;Cura?§ao;CW;CUW;159849;3;0
24.03.2020;24;3;2020;3;0;Cura?§ao;CW;CUW;159849;6;0
26.03.2020;26;3;2020;0;1;Cura?§ao;CW;CUW;159849;6;1
27.03.2020;27;3;2020;1;0;Cura?§ao;CW;CUW;159849;7;1
28.03.2020;28;3;2020;1;0;Cura?§ao;CW;CUW;159849;8;1
29.03.2020;29;3;2020;0;0;Cura?§ao;CW;CUW;159849;8;1
30.03.2020;30;3;2020;1;0;Cura?§ao;CW;CUW;159849;9;1
01.04.2020;1;4;2020;2;0;Cura?§ao;CW;CUW;159849;11;1
02.04.2020;2;4;2020;0;0;Cura?§ao;CW;CUW;159849;11;1
03.04.2020;3;4;2020;0;0;Cura?§ao;CW;CUW;159849;11;1
04.04.2020;4;4;2020;0;0;Cura?§ao;CW;CUW;159849;11;1
05.04.2020;5;4;2020;0;0;Cura?§ao;CW;CUW;159849;11;1
06.04.2020;6;4;2020;0;0;Cura?§ao;CW;CUW;159849;11;1
07.04.2020;7;4;2020;2;0;Cura?§ao;CW;CUW;159849;13;1
08.04.2020;8;4;2020;0;0;Cura?§ao;CW;CUW;159849;13;1
09.04.2020;9;4;2020;1;0;Cura?§ao;CW;CUW;159849;14;1
10.04.2020;10;4;2020;0;0;Cura?§ao;CW;CUW;159849;14;1
11.04.2020;11;4;2020;0;0;Cura?§ao;CW;CUW;159849;14;1
12.04.2020;12;4;2020;0;0;Cura?§ao;CW;CUW;159849;14;1
13.04.2020;13;4;2020;0;0;Cura?§ao;CW;CUW;159849;14;1
14.04.2020;14;4;2020;0;0;Cura?§ao;CW;CUW;159849;14;1
15.04.2020;15;4;2020;0;0;Cura?§ao;CW;CUW;159849;14;1
16.04.2020;16;4;2020;0;0;Cura?§ao;CW;CUW;159849;14;1
10.03.2020;10;3;2020;2;0;Cyprus;CY;CYP;1189265;2;0
12.03.2020;12;3;2020;4;0;Cyprus;CY;CYP;1189265;6;0
14.03.2020;14;3;2020;8;0;Cyprus;CY;CYP;1189265;14;0
15.03.2020;15;3;2020;7;0;Cyprus;CY;CYP;1189265;21;0
16.03.2020;16;3;2020;9;0;Cyprus;CY;CYP;1189265;30;0
17.03.2020;17;3;2020;10;0;Cyprus;CY;CYP;1189265;40;0
18.03.2020;18;3;2020;0;0;Cyprus;CY;CYP;1189265;40;0
19.03.2020;19;3;2020;18;0;Cyprus;CY;CYP;1189265;58;0
20.03.2020;20;3;2020;0;0;Cyprus;CY;CYP;1189265;58;0
21.03.2020;21;3;2020;9;0;Cyprus;CY;CYP;1189265;67;0
22.03.2020;22;3;2020;17;0;Cyprus;CY;CYP;1189265;84;0
23.03.2020;23;3;2020;11;0;Cyprus;CY;CYP;1189265;95;0
24.03.2020;24;3;2020;21;0;Cyprus;CY;CYP;1189265;116;0
25.03.2020;25;3;2020;8;3;Cyprus;CY;CYP;1189265;124;3
26.03.2020;26;3;2020;8;0;Cyprus;CY;CYP;1189265;132;3
27.03.2020;27;3;2020;14;0;Cyprus;CY;CYP;1189265;146;3
28.03.2020;28;3;2020;16;2;Cyprus;CY;CYP;1189265;162;5
29.03.2020;29;3;2020;17;0;Cyprus;CY;CYP;1189265;179;5
30.03.2020;30;3;2020;35;1;Cyprus;CY;CYP;1189265;214;6
31.03.2020;31;3;2020;16;1;Cyprus;CY;CYP;1189265;230;7
01.04.2020;1;4;2020;32;1;Cyprus;CY;CYP;1189265;262;8
02.04.2020;2;4;2020;58;1;Cyprus;CY;CYP;1189265;320;9
03.04.2020;3;4;2020;36;0;Cyprus;CY;CYP;1189265;356;9
04.04.2020;4;4;2020;40;2;Cyprus;CY;CYP;1189265;396;11
05.04.2020;5;4;2020;30;0;Cyprus;CY;CYP;1189265;426;11
06.04.2020;6;4;2020;20;3;Cyprus;CY;CYP;1189265;446;14
07.04.2020;7;4;2020;19;0;Cyprus;CY;CYP;1189265;465;14
08.04.2020;8;4;2020;29;0;Cyprus;CY;CYP;1189265;494;14
09.04.2020;9;4;2020;32;0;Cyprus;CY;CYP;1189265;526;14
10.04.2020;10;4;2020;38;1;Cyprus;CY;CYP;1189265;564;15
11.04.2020;11;4;2020;31;0;Cyprus;CY;CYP;1189265;595;15
12.04.2020;12;4;2020;21;0;Cyprus;CY;CYP;1189265;616;15
