date,exusal,exalus,exbzus,excaus,exchus,exdnus,exhkus,exinus,exjpus,exkous,exmaus,exmxus,exusnz,exnzus,exnous,exsius,exsfus,exslus,exsdus,exszus,extaus,exthus,exusuk,exukus,exvzus,exauus,exbeus,exfnus,exfrus,exgeus,exgrus,exusir,exirus,exitus,exneus,expous,exspus,exusec,execus,exuseu,exeuus,twexb,twexm,twexo,indexgx
07MAY2012,1.0201,0.9803,1.9240,0.9938,6.3074,5.6973,7.7632,52.91,79.88,1138.00,3.0510,13.156,0.7956,1.2569,5.7902,1.2465,7.8105,127.200,6.8190,0.9204,29.350,30.990,1.6192,0.6176,4.289,,,,,,,,,,,,,,,1.3052,0.7662,99.237,72.929,127.633,
08MAY2012,1.0117,0.9884,1.9365,0.9997,6.3076,5.7116,7.7622,53.14,79.79,1138.46,3.0530,13.325,0.7873,1.2702,5.8291,1.2477,7.8960,127.900,6.8502,0.9228,29.320,31.000,1.6159,0.6189,4.289,,,,,,,,,,,,,,,1.3015,0.7683,99.569,73.161,128.076,
09MAY2012,1.0066,0.9934,1.9560,1.0014,6.3096,5.7388,7.7636,53.75,79.64,1143.95,3.0680,13.491,0.7849,1.2740,5.8278,1.2523,7.9918,127.950,6.8710,0.9272,29.350,31.060,1.6130,0.6200,4.289,,,,,,,,,,,,,,,1.2954,0.7720,99.932,73.343,128.660,
10MAY2012,1.0113,0.9888,1.9545,1.0015,6.3140,5.7354,7.7637,53.25,79.91,1142.15,3.0650,13.459,0.7871,1.2705,5.8532,1.2494,8.0160,127.400,6.9286,0.9269,29.320,31.110,1.6161,0.6188,4.289,,,,,,,,,,,,,,,1.2959,0.7717,99.880,73.364,128.512,
11MAY2012,1.0065,0.9935,1.9404,0.9967,6.3097,5.7443,7.7662,53.63,79.86,1146.15,3.0700,13.491,0.7868,1.2710,5.8551,1.2503,8.0901,127.600,6.9432,0.9283,29.360,31.170,1.6080,0.6219,4.289,,,,,,,,,,,,,,,1.2937,0.7730,99.903,73.349,128.585,
14MAY2012,0.9998,1.0002,1.9884,1.0018,6.3210,5.7861,7.7663,53.92,79.83,1153.50,3.0820,13.666,0.7798,1.2824,5.9222,1.2558,8.1667,128.560,7.0303,0.9349,29.550,31.350,1.6116,0.6205,4.289,,,,,,,,,,,,,,,1.2847,0.7784,100.452,73.683,129.385,
15MAY2012,0.9977,1.0023,1.9935,1.0029,6.3176,5.8210,7.7682,53.91,80.09,1156.10,3.0885,13.733,0.7725,1.2945,5.9802,1.2588,8.2751,128.890,7.1303,0.9405,29.550,31.330,1.6025,0.6240,4.289,,,,,,,,,,,,,,,1.2769,0.7831,100.727,73.989,129.598,
16MAY2012,0.9933,1.0067,2.0000,1.0099,6.3227,5.8390,7.7686,54.34,80.32,1166.25,3.1143,13.808,0.7660,1.3055,5.9634,1.2667,8.2910,128.600,7.1545,0.9435,29.630,31.360,1.5933,0.6276,4.289,,,,,,,,,,,,,,,1.2730,0.7855,101.117,74.316,130.043,
17MAY2012,0.9925,1.0076,1.9940,1.0162,6.3247,5.8474,7.7699,54.37,79.26,1165.75,3.1168,13.789,0.7657,1.3060,5.9816,1.2664,8.3101,128.840,7.1988,0.9450,29.560,31.320,1.5823,0.6320,4.289,,,,,,,,,,,,,,,1.2709,0.7868,101.157,74.381,130.046,
18MAY2012,0.9819,1.0184,2.0190,1.0211,6.3245,5.8423,7.7673,54.48,79.14,1170.00,3.1350,13.828,0.7542,1.3259,5.9955,1.2749,8.3417,129.640,7.1841,0.9442,29.560,31.310,1.5788,0.6334,4.289,,,,,,,,,,,,,,,1.2721,0.7861,101.332,74.472,130.322,
21MAY2012,0.9853,1.0149,2.0455,1.0223,6.3277,5.8202,7.7647,54.97,79.31,1167.00,3.1320,13.793,0.7601,1.3156,5.9546,1.2725,8.2745,129.500,7.1274,0.9406,29.470,31.350,1.5790,0.6333,4.289,,,,,,,,,,,,,,,1.2769,0.7831,101.278,74.389,130.313,
22MAY2012,0.9874,1.0128,2.0460,1.0191,6.3223,5.8343,7.7652,55.34,79.98,1165.00,3.1180,13.742,0.7609,1.3142,5.9452,1.2691,8.2824,129.600,7.1153,0.9431,29.490,31.360,1.5775,0.6339,4.289,,,,,,,,,,,,,,,1.2735,0.7852,101.290,74.509,130.176,
23MAY2012,0.9709,1.0300,2.0675,1.0274,6.3343,5.9113,7.7642,55.95,79.33,1174.85,3.1430,14.029,0.7470,1.3387,6.0096,1.2801,8.4371,129.800,7.1903,0.9555,29.590,31.560,1.5691,0.6373,4.289,,,,,,,,,,,,,,,1.2569,0.7956,102.087,75.072,131.232,
24MAY2012,0.9774,1.0231,2.0306,1.0274,6.3449,5.9060,7.7640,55.55,79.47,1176.72,3.1470,14.002,0.7534,1.3273,6.0056,1.2762,8.3515,130.200,7.1558,0.9558,29.550,31.530,1.5698,0.6370,4.289,,,,,,,,,,,,,,,1.2583,0.7947,102.015,75.039,131.111,
25MAY2012,0.9778,1.0227,1.9917,1.0285,6.3439,5.9352,7.7629,55.35,79.64,1185.00,3.1526,14.011,0.7558,1.3231,6.0133,1.2781,8.3800,130.550,7.1681,0.9592,29.600,31.640,1.5648,0.6391,4.289,,,,,,,,,,,,,,,1.2518,0.7988,102.178,75.266,131.175,
28MAY2012,,,,,,,7.7626,,,,,,,,,,8.3800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29MAY2012,0.9825,1.0178,1.9973,1.0253,6.3478,5.9515,7.7638,55.71,79.44,1175.82,3.1485,13.932,0.7607,1.3146,6.0328,1.2789,8.3400,132.000,7.2084,0.9617,29.620,31.730,1.5630,0.6398,4.289,,,,,,,,,,,,,,,1.2488,0.8008,102.112,75.245,131.053,
30MAY2012,0.9733,1.0274,2.0095,1.0289,6.3574,5.9905,7.7667,56.13,78.93,1180.41,3.1615,14.086,0.7550,1.3245,6.0674,1.2880,8.5068,131.110,7.2323,0.9682,29.770,31.850,1.5532,0.6438,4.289,,,,,,,,,,,,,,,1.2405,0.8061,102.552,75.511,131.698,
31MAY2012,0.9711,1.0298,2.0160,1.0349,6.3684,6.0100,7.7616,56.38,78.29,1180.00,3.1700,14.305,0.7527,1.3286,6.1097,1.2888,8.5300,131.900,7.2655,0.9713,29.870,31.830,1.5405,0.6491,4.289,,,,,,,,,,,,,,,1.2364,0.8088,102.939,75.696,132.330,
01JUN2012,0.9688,1.0322,2.0325,1.0378,6.3692,5.9821,7.7603,55.44,78.21,1182.00,3.1970,14.365,0.7537,1.3268,6.1301,1.2918,8.5800,130.500,7.2494,0.9671,29.930,31.620,1.5383,0.6501,4.289,,,,,,,,,,,,,,,1.2420,0.8052,102.956,75.613,132.484,
04JUN2012,0.9719,1.0289,2.0439,1.0417,6.3641,5.9481,7.7583,55.65,78.30,1178.99,3.1980,14.243,0.7568,1.3214,6.0882,1.2876,8.4926,130.000,7.1865,0.9610,30.020,31.430,1.5382,0.6501,4.289,,,,,,,,,,,,,,,1.2495,0.8003,102.754,75.501,132.173,
05JUN2012,0.9722,1.0286,2.0299,1.0414,6.3670,5.9754,7.7588,55.54,78.57,1177.08,3.1980,14.259,0.7546,1.3252,6.1140,1.2872,8.4633,130.000,7.2235,0.9656,29.930,31.560,1.5355,0.6513,4.289,,,,,,,,,,,,,,,1.2437,0.8041,102.845,75.702,132.107,
06JUN2012,0.9905,1.0096,2.0170,1.0298,6.3634,5.9299,7.7578,55.26,79.11,1173.89,3.1740,14.095,0.7681,1.3019,6.0789,1.2763,8.3231,130.000,7.1922,0.9579,29.860,31.470,1.5475,0.6462,4.289,,,,,,,,,,,,,,,1.2535,0.7978,102.262,75.205,131.452,
07JUN2012,0.9936,1.0064,2.0325,1.0244,6.3634,5.9150,7.7582,54.91,79.67,1162.75,3.1590,13.959,0.7712,1.2967,6.0401,1.2753,8.3156,130.000,7.1461,0.9558,29.780,31.700,1.5557,0.6428,4.289,,,,,,,,,,,,,,,1.2568,0.7957,102.011,75.054,131.084,
08JUN2012,0.9869,1.0133,2.0257,1.0332,6.3700,5.9551,7.7582,55.39,79.47,1173.59,3.1830,14.021,0.7673,1.3033,6.0675,1.2848,8.4288,129.610,7.1526,0.9620,29.940,31.610,1.5433,0.6480,4.289,,,,,,,,,,,,,,,1.2482,0.8012,102.433,75.485,131.461,
11JUN2012,0.9925,1.0076,2.0369,1.0281,6.3690,5.9437,7.7599,55.69,79.50,1171.00,3.1835,13.979,0.7732,1.2933,6.0255,1.2826,8.4353,131.800,7.0997,0.9604,29.910,31.620,1.5515,0.6445,4.289,,,,,,,,,,,,,,,1.2504,0.7997,102.285,75.273,131.410,
12JUN2012,0.9925,1.0076,2.0586,1.0269,6.3703,5.9547,7.7593,55.60,79.44,1168.50,3.1784,13.982,0.7756,1.2893,6.0343,1.2834,8.4352,132.550,7.0950,0.9624,29.940,31.540,1.5562,0.6426,4.289,,,,,,,,,,,,,,,1.2477,0.8015,102.329,75.287,131.493,
13JUN2012,0.9973,1.0027,2.0628,1.0270,6.3685,5.8990,7.7590,55.56,79.35,1166.23,3.1717,13.976,0.7781,1.2852,5.9789,1.2793,8.3580,131.300,7.0241,0.9533,29.920,31.500,1.5557,0.6428,4.289,,,,,,,,,,,,,,,1.2596,0.7939,102.074,74.956,131.361,
14JUN2012,0.9989,1.0011,2.0724,1.0247,6.3702,5.8937,7.7592,55.70,79.29,1163.78,3.1746,13.994,0.7817,1.2793,5.9570,1.2803,8.4060,131.800,7.0235,0.9525,29.930,31.510,1.5533,0.6438,4.289,,,,,,,,,,,,,,,1.2608,0.7931,102.063,74.874,131.447,
15JUN2012,1.0057,0.9943,2.0397,1.0244,6.3649,5.8819,7.7584,55.34,78.65,1164.25,3.1580,13.923,0.7876,1.2697,5.9574,1.2718,8.3640,131.430,6.9962,0.9506,29.890,31.450,1.5654,0.6388,4.289,,,,,,,,,,,,,,,1.2633,0.7916,101.762,74.637,131.083,
18JUN2012,1.0088,0.9913,2.0660,1.0264,6.3539,5.9085,7.7585,55.85,78.95,1157.00,3.1560,13.913,0.7905,1.2650,5.9920,1.2722,8.3355,132.000,7.0374,0.9547,29.930,31.440,1.5665,0.6384,4.289,,,,,,,,,,,,,,,1.2578,0.7950,101.867,74.858,131.021,
19JUN2012,1.0196,0.9808,2.0352,1.0177,6.3542,5.8569,7.7591,55.87,78.92,1153.00,3.1550,13.698,0.7990,1.2516,5.9274,1.2654,8.2027,132.600,6.9574,0.9461,29.850,31.380,1.5732,0.6356,4.289,,,,,,,,,,,,,,,1.2692,0.7879,101.285,74.327,130.413,
20JUN2012,1.0194,0.9810,2.0306,1.0193,6.3597,5.8521,7.7590,56.24,79.54,1151.37,3.1540,13.730,0.7966,1.2553,5.8990,1.2679,8.1791,132.500,6.9518,0.9453,29.840,31.530,1.5750,0.6349,4.289,,,,,,,,,,,,,,,1.2703,0.7872,101.409,74.426,130.564,
21JUN2012,1.0095,0.9906,2.0446,1.0250,6.3644,5.9064,7.7605,56.25,80.18,1153.75,3.1750,13.755,0.7926,1.2617,5.9480,1.2759,8.3111,132.600,6.9974,0.9542,29.830,31.780,1.5633,0.6397,4.289,,,,,,,,,,,,,,,1.2586,0.7945,101.899,75.010,130.886,
22JUN2012,1.0059,0.9941,2.0573,1.0258,6.3644,5.9253,7.7610,57.11,80.52,1158.34,3.1890,13.847,0.7905,1.2650,5.9600,1.2757,8.4130,133.000,7.0167,0.9572,29.910,31.790,1.5582,0.6418,4.289,,,,,,,,,,,,,,,1.2545,0.7971,102.185,75.214,131.263,
25JUN2012,0.9981,1.0019,2.0745,1.0301,6.3631,5.9564,7.7604,57.13,79.50,1163.25,3.1950,13.968,0.7859,1.2724,6.0216,1.2843,8.5051,133.200,7.0877,0.9621,29.970,31.830,1.5555,0.6429,4.289,,,,,,,,,,,,,,,1.2480,0.8013,102.433,75.344,131.653,
26JUN2012,1.0046,0.9954,2.0735,1.0264,6.3626,5.9604,7.7590,56.95,79.46,1157.60,3.1915,13.852,0.7910,1.2642,6.0261,1.2788,8.4463,133.300,7.0828,0.9630,29.970,31.870,1.5620,0.6402,4.289,,,,,,,,,,,,,,,1.2471,0.8019,102.243,75.242,131.356,
27JUN2012,1.0071,0.9930,2.0791,1.0258,6.3561,5.9673,7.7584,56.93,79.83,1156.01,3.1910,13.670,0.7906,1.2649,6.0424,1.2769,8.4260,133.300,7.0687,0.9642,29.920,31.860,1.5549,0.6431,4.289,,,,,,,,,,,,,,,1.2457,0.8028,102.113,75.343,130.922,
28JUN2012,1.0025,0.9975,2.0904,1.0331,6.3570,5.9775,7.7590,56.81,79.35,1157.61,3.1940,13.667,0.7862,1.2719,6.0638,1.2808,8.4222,133.700,7.0666,0.9661,29.940,31.870,1.5503,0.6450,4.289,,,,,,,,,,,,,,,1.2433,0.8043,102.246,75.508,131.002,
29JUN2012,1.0236,0.9769,2.0090,1.0190,6.3530,5.8687,7.7572,55.57,79.81,1141.17,3.1680,13.411,0.8027,1.2458,5.9541,1.2673,8.1750,133.700,6.9123,0.9485,29.800,31.560,1.5686,0.6375,4.289,,,,,,,,,,,,,,,1.2668,0.7894,101.135,74.556,129.758,
02JUL2012,1.0239,0.9767,1.9887,1.0193,6.3487,5.9065,7.7578,55.45,79.42,1143.40,3.1620,13.381,0.8027,1.2458,5.9706,1.2672,8.1725,133.130,6.9189,0.9544,29.900,31.540,1.5679,0.6378,4.289,,,,,,,,,,,,,,,1.2584,0.7947,101.170,74.709,129.630,
03JUL2012,1.0294,0.9714,1.9968,1.0123,6.3519,5.8909,7.7540,54.31,79.77,1133.00,3.1505,13.292,0.8059,1.2408,5.9569,1.2611,8.0753,133.130,6.9263,0.9517,29.810,31.370,1.5702,0.6369,4.289,,,,,,,,,,,,,,,1.2620,0.7924,100.868,74.508,129.213,
04JUL2012,,,,,,,,,,,,,,,,,8.0753,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05JUL2012,1.0291,0.9717,2.0271,1.0130,6.3557,6.0077,7.7544,54.95,79.95,1133.54,3.1600,13.345,0.8048,1.2425,6.0393,1.2631,8.1300,133.600,6.9619,0.9698,29.850,31.550,1.5531,0.6439,4.289,,,,,,,,,,,,,,,1.2384,0.8075,101.436,75.210,129.560,
06JUL2012,1.0187,0.9816,2.0369,1.0198,6.3640,6.0553,7.7542,55.47,79.61,1140.30,3.1700,13.491,0.7965,1.2555,6.1241,1.2729,8.2731,133.200,7.0284,0.9777,29.930,31.700,1.5480,0.6460,4.289,,,,,,,,,,,,,,,1.2283,0.8141,101.934,75.613,130.150,
09JUL2012,1.0176,0.9827,2.0311,1.0210,6.3709,6.0480,7.7546,55.87,79.66,1141.88,3.1880,13.452,0.7955,1.2571,6.0925,1.2707,8.2738,133.250,7.0114,0.9764,29.950,31.720,1.5507,0.6449,4.289,,,,,,,,,,,,,,,1.2299,0.8131,101.934,75.595,130.174,
10JUL2012,1.0218,0.9787,2.0343,1.0202,6.3654,6.0685,7.7544,55.39,79.44,1140.63,3.1730,13.300,0.7969,1.2549,6.1025,1.2668,8.1950,133.600,6.9778,0.9798,29.930,31.680,1.5506,0.6449,4.289,,,,,,,,,,,,,,,1.2255,0.8160,101.775,75.639,129.753,
11JUL2012,1.0252,0.9754,2.0367,1.0195,6.3682,6.0729,7.7542,55.52,79.70,1140.50,3.1750,13.327,0.7983,1.2527,6.1104,1.2626,8.2401,133.500,6.9965,0.9808,29.920,31.700,1.5532,0.6438,4.289,,,,,,,,,,,,,,,1.2244,0.8167,101.822,75.680,129.805,
12JUL2012,1.0131,0.9871,2.0477,1.0215,6.3732,6.0971,7.7578,55.83,79.29,1154.04,3.1890,13.452,0.7898,1.2661,6.1095,1.2699,8.3440,133.500,7.0341,0.9843,30.040,31.780,1.5425,0.6483,4.289,,,,,,,,,,,,,,,1.2199,0.8197,102.160,75.848,130.349,
13JUL2012,1.0212,0.9792,2.0376,1.0151,6.3789,6.0814,7.7570,55.10,79.20,1147.53,3.1825,13.345,0.7947,1.2583,6.1008,1.2651,8.2722,133.600,7.0320,0.9817,29.930,31.580,1.5550,0.6431,4.289,,,,,,,,,,,,,,,1.2232,0.8175,101.797,75.544,129.931,
16JUL2012,1.0236,0.9769,2.0391,1.0156,6.3784,6.0647,7.7568,55.05,78.80,1146.18,3.1798,13.270,0.7971,1.2545,6.0879,1.2648,8.2175,133.500,7.0411,0.9791,29.960,31.570,1.5635,0.6396,4.289,,,,,,,,,,,,,,,1.2267,0.8152,101.623,75.365,129.775,
17JUL2012,1.0281,0.9727,2.0327,1.0141,6.3725,6.0818,7.7568,55.03,79.04,1144.83,3.1630,13.223,0.7957,1.2568,6.0973,1.2623,8.2226,133.500,6.9956,0.9818,29.950,31.660,1.5613,0.6405,4.289,,,,,,,,,,,,,,,1.2234,0.8174,101.584,75.446,129.579,
18JUL2012,1.0347,0.9665,2.0214,1.0112,6.3690,6.0669,7.7559,55.33,78.79,1141.34,3.1590,13.107,0.7991,1.2514,6.1037,1.2585,8.1568,133.500,6.9406,0.9795,29.980,31.700,1.5636,0.6395,4.289,,,,,,,,,,,,,,,1.2261,0.8156,101.324,75.240,129.264,
19JUL2012,1.0423,0.9594,2.0212,1.0076,6.3724,6.0688,7.7557,55.16,78.60,1138.30,3.1490,13.204,0.8032,1.2450,6.0682,1.2533,8.1865,132.110,6.9326,0.9798,29.940,31.550,1.5719,0.6362,4.289,,,,,,,,,,,,,,,1.2257,0.8159,101.275,75.092,129.352,
20JUL2012,1.0383,0.9631,2.0217,1.0113,6.3734,6.1102,7.7570,55.27,78.49,1142.00,3.1530,13.298,0.7992,1.2513,6.0760,1.2556,8.2617,130.860,6.9280,0.9863,29.970,31.650,1.5630,0.6398,4.289,,,,,,,,,,,,,,,1.2176,0.8213,101.593,75.402,129.658,
23JUL2012,1.0270,0.9737,2.0393,1.0172,6.3856,6.1347,7.7573,55.92,78.38,1151.03,3.1720,13.528,0.7891,1.2673,6.0953,1.2624,8.4465,130.700,6.9670,0.9904,30.110,31.720,1.5512,0.6447,4.289,,,,,,,,,,,,,,,1.2126,0.8247,102.180,75.718,130.568,
24JUL2012,1.0253,0.9753,2.0428,1.0207,6.3857,6.1668,7.7580,56.22,78.19,1148.78,3.1770,13.720,0.7876,1.2697,6.1087,1.2610,8.5175,130.300,6.9793,0.9957,30.120,31.760,1.5521,0.6443,4.289,,,,,,,,,,,,,,,1.2062,0.8290,102.518,75.931,131.049,
25JUL2012,1.0275,0.9732,2.0381,1.0181,6.3879,6.1316,7.7577,56.10,78.21,1148.89,3.1720,13.663,0.7859,1.2724,6.0900,1.2581,8.4563,130.900,6.9800,0.9899,30.130,31.620,1.5479,0.6460,4.289,,,,,,,,,,,,,,,1.2132,0.8243,102.305,75.708,130.867,
26JUL2012,1.0390,0.9625,2.0268,1.0101,6.3839,6.0576,7.7586,55.59,78.24,1146.17,3.1620,13.444,0.8015,1.2477,6.0172,1.2515,8.2604,131.100,6.8726,0.9780,30.080,31.560,1.5683,0.6376,4.289,,,,,,,,,,,,,,,1.2280,0.8143,101.618,75.039,130.205,
27JUL2012,1.0441,0.9578,2.0138,1.0059,6.3807,6.0130,7.7569,55.39,78.55,1138.01,3.1600,13.269,0.8076,1.2382,6.0281,1.2481,8.1796,131.800,6.8516,0.9709,30.020,31.520,1.5728,0.6358,4.289,,,,,,,,,,,,,,,1.2370,0.8084,101.185,74.740,129.623,
30JUL2012,1.0489,0.9534,2.0354,1.0033,6.3792,6.0725,7.7553,55.42,78.20,1137.22,3.1505,13.263,0.8085,1.2369,6.0512,1.2468,8.2060,131.700,6.7956,0.9804,30.000,31.560,1.5694,0.6372,4.289,,,,,,,,,,,,,,,1.2250,0.8163,101.298,74.922,129.634,
31JUL2012,1.0522,0.9504,2.0514,1.0014,6.3610,6.0431,7.7538,55.55,78.10,1130.27,3.1230,13.267,0.8115,1.2323,6.0189,1.2437,8.2351,131.700,6.7870,0.9753,29.910,31.490,1.5686,0.6375,4.289,,,,,,,,,,,,,,,1.2315,0.8120,101.060,74.695,129.398,
01AUG2012,1.0518,0.9508,2.0384,1.0017,6.3680,6.0518,7.7551,55.47,78.19,1126.56,3.1130,13.268,0.8124,1.2309,6.0148,1.2439,8.2643,131.700,6.7602,0.9767,29.950,31.550,1.5596,0.6412,4.289,,,,,,,,,,,,,,,1.2299,0.8131,101.108,74.786,129.384,
02AUG2012,1.0451,0.9568,2.0514,1.0061,6.3671,6.1255,7.7543,55.84,78.22,1131.58,3.1240,13.396,0.8090,1.2361,6.0647,1.2502,8.3810,131.700,6.8218,0.9886,30.030,31.590,1.5500,0.6452,4.289,,,,,,,,,,,,,,,1.2149,0.8231,101.641,75.331,129.863,
03AUG2012,1.0566,0.9464,2.0237,0.9986,6.3721,6.0066,7.7552,55.75,78.60,1134.25,3.1245,13.118,0.8198,1.2198,5.9728,1.2422,8.1325,131.800,6.7119,0.9697,29.920,31.480,1.5650,0.6390,4.289,,,,,,,,,,,,,,,1.2390,0.8071,100.834,74.518,129.121,
06AUG2012,1.0591,0.9442,2.0260,0.9988,6.3738,5.9901,7.7555,55.52,78.17,1127.93,3.1050,13.060,0.8218,1.2168,5.9461,1.2403,8.1350,131.850,6.7051,0.9669,29.900,31.440,1.5625,0.6400,4.289,,,,,,,,,,,,,,,1.2422,0.8050,100.640,74.374,128.874,
07AUG2012,1.0571,0.9460,2.0270,0.9964,6.3664,5.9929,7.7549,55.06,78.71,1128.70,3.1005,13.180,0.8174,1.2234,5.9073,1.2413,8.1400,131.800,6.7024,0.9672,29.900,31.450,1.5658,0.6387,4.289,,,,,,,,,,,,,,,1.2422,0.8050,100.726,74.403,129.032,
08AUG2012,1.0573,0.9458,2.0228,0.9946,6.3610,6.0197,7.7557,55.28,78.44,1129.77,3.1020,13.169,0.8156,1.2261,5.8708,1.2441,8.1078,131.750,6.6843,0.9714,29.970,31.460,1.5659,0.6386,4.289,,,,,,,,,,,,,,,1.2364,0.8088,100.750,74.460,129.008,
09AUG2012,1.0567,0.9463,2.0175,0.9923,6.3579,6.0611,7.7556,55.17,78.64,1126.00,3.0995,13.127,0.8110,1.2330,5.9272,1.2449,8.1051,131.810,6.7026,0.9781,29.920,31.450,1.5623,0.6401,4.289,,,,,,,,,,,,,,,1.2278,0.8145,100.813,74.677,128.858,
10AUG2012,1.0569,0.9462,2.0150,0.9917,6.3599,6.0514,7.7569,55.18,78.24,1130.75,3.1155,13.097,0.8126,1.2306,5.9176,1.2446,8.0850,131.850,6.6560,0.9764,29.930,31.430,1.5679,0.6378,4.289,,,,,,,,,,,,,,,1.2298,0.8131,100.732,74.518,128.888,
13AUG2012,1.0507,0.9517,2.0279,0.9933,6.3611,6.0313,7.7569,55.34,78.34,1128.73,3.1150,13.162,0.8082,1.2373,5.9332,1.2458,8.1461,131.800,6.6952,0.9733,29.970,31.430,1.5690,0.6373,4.289,,,,,,,,,,,,,,,1.2339,0.8104,100.819,74.484,129.133,
14AUG2012,1.0506,0.9518,2.0256,0.9914,6.3586,6.0367,7.7570,55.66,78.82,1130.24,3.1135,13.142,0.8073,1.2387,5.9210,1.2469,8.1671,131.800,6.6906,0.9742,29.950,31.400,1.5692,0.6373,4.289,,,,,,,,,,,,,,,1.2329,0.8111,100.842,74.544,129.103,
15AUG2012,1.0509,0.9516,2.0230,0.9890,6.3619,6.0563,7.7574,55.66,78.89,1130.08,3.1220,13.150,0.8073,1.2387,5.9488,1.2496,8.2130,131.900,6.6895,0.9774,29.980,31.490,1.5686,0.6375,4.289,,,,,,,,,,,,,,,1.2288,0.8138,100.923,74.608,129.201,
16AUG2012,1.0505,0.9519,2.0203,0.9881,6.3659,6.0241,7.7570,55.62,79.25,1133.19,3.1310,13.127,0.8098,1.2349,5.9452,1.2495,8.2110,131.800,6.6941,0.9719,29.970,31.450,1.5738,0.6354,4.289,,,,,,,,,,,,,,,1.2356,0.8093,100.829,74.458,129.193,
17AUG2012,1.0427,0.9590,2.0176,0.9883,6.3580,6.0469,7.7571,55.62,79.50,1134.72,3.1300,13.158,0.8080,1.2376,5.9349,1.2536,8.3201,132.250,6.6915,0.9752,29.990,31.470,1.5697,0.6371,4.289,,,,,,,,,,,,,,,1.2315,0.8120,100.960,74.637,129.248,
20AUG2012,1.0457,0.9563,2.0196,0.9890,6.3592,6.0315,7.7573,55.50,79.41,1134.93,3.1315,13.116,0.8101,1.2344,5.9230,1.2532,8.3013,132.000,6.6680,0.9730,29.980,31.480,1.5707,0.6367,4.289,,,,,,,,,,,,,,,1.2343,0.8102,100.877,74.553,129.173,
21AUG2012,1.0493,0.9530,2.0171,0.9864,6.3559,5.9693,7.7570,55.46,79.43,1130.37,3.1275,13.109,0.8120,1.2315,5.8775,1.2495,8.2433,132.000,6.6537,0.9630,29.910,31.390,1.5788,0.6334,4.289,,,,,,,,,,,,,,,1.2472,0.8018,100.553,74.138,128.995,
22AUG2012,1.0446,0.9573,2.0206,0.9928,6.3515,5.9701,7.7565,55.50,79.19,1135.56,3.1175,13.160,0.8098,1.2349,5.8840,1.2512,8.3075,132.200,6.6662,0.9628,29.940,31.380,1.5800,0.6329,4.289,,,,,,,,,,,,,,,1.2472,0.8018,100.673,74.246,129.124,
23AUG2012,1.0479,0.9543,2.0242,0.9928,6.3535,5.9189,7.7564,55.14,78.46,1131.35,3.0930,13.138,0.8162,1.2252,5.8222,1.2460,8.2821,132.300,6.6023,0.9542,29.960,31.140,1.5882,0.6296,4.289,,,,,,,,,,,,,,,1.2583,0.7947,100.331,73.807,128.938,
24AUG2012,1.0411,0.9605,2.0213,0.9919,6.3542,5.9420,7.7567,55.41,78.65,1134.15,3.0985,13.173,0.8116,1.2321,5.8203,1.2491,8.3867,132.100,6.5906,0.9581,29.940,31.170,1.5815,0.6323,4.289,,,,,,,,,,,,,,,1.2533,0.7979,100.506,73.978,129.106,
27AUG2012,1.0387,0.9627,2.0301,0.9892,6.3558,5.9508,7.7560,55.68,78.67,1134.49,3.1080,13.174,0.8098,1.2349,5.8270,1.2510,8.3991,132.400,6.5873,0.9597,29.940,31.250,1.5800,0.6329,4.289,,,,,,,,,,,,,,,1.2514,0.7991,100.553,73.981,129.210,
28AUG2012,1.0383,0.9631,2.0492,0.9864,6.3525,5.9289,7.7563,55.65,78.50,1134.45,3.1140,13.183,0.8057,1.2412,5.8235,1.2523,8.3761,132.250,6.6032,0.9558,29.910,31.290,1.5828,0.6318,4.289,,,,,,,,,,,,,,,1.2564,0.7959,100.449,73.764,129.267,
29AUG2012,1.0366,0.9647,2.0480,0.9873,6.3513,5.9429,7.7557,55.69,78.72,1134.97,3.1200,13.286,0.8024,1.2463,5.8268,1.2526,8.4035,132.200,6.6580,0.9578,29.920,31.320,1.5839,0.6314,4.289,,,,,,,,,,,,,,,1.2538,0.7976,100.640,73.892,129.529,
30AUG2012,1.0301,0.9708,2.0463,0.9925,6.3494,5.9610,7.7562,55.63,78.55,1134.18,3.1230,13.394,0.7987,1.2520,5.8200,1.2537,8.4795,132.300,6.6916,0.9608,29.930,31.380,1.5794,0.6332,4.289,,,,,,,,,,,,,,,1.2497,0.8002,100.876,74.115,129.766,
31AUG2012,1.0334,0.9677,2.0301,0.9862,6.3484,5.9237,7.7560,55.52,78.30,1133.20,3.1230,13.240,0.8037,1.2442,5.7990,1.2477,8.3844,132.200,6.6176,0.9546,29.870,31.240,1.5864,0.6304,4.289,,,,,,,,,,,,,,,1.2578,0.7950,100.421,73.694,129.299,
03SEP2012,,,,,,,7.7569,,,,,,,,,,8.3844,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04SEP2012,1.0230,0.9775,2.0420,0.9862,6.3465,5.9276,7.7564,55.61,78.35,1133.23,3.1061,13.178,0.7940,1.2594,5.7980,1.2471,8.4116,132.200,6.7102,0.9558,29.820,31.200,1.5889,0.6294,4.289,,,,,,,,,,,,,,,1.2566,0.7958,100.406,73.764,129.170,
