PERMNO,DATE,COMNAM,TICKER,PRC,VOL,NUMTRD,RET,RETX
83596,20060815,ELECTRONIC DATA SYS CORP NEW,EDS,23.65000,2366800,,0.021157,0.021157
83596,20060816,ELECTRONIC DATA SYS CORP NEW,EDS,23.85000,2416200,,0.008457,0.008457
83596,20060817,ELECTRONIC DATA SYS CORP NEW,EDS,24.10000,1214200,,0.010482,0.010482
83596,20060818,ELECTRONIC DATA SYS CORP NEW,EDS,23.97000,1939700,,-0.005394,-0.005394
83596,20060821,ELECTRONIC DATA SYS CORP NEW,EDS,23.59000,1476000,,-0.015853,-0.015853
83596,20060822,ELECTRONIC DATA SYS CORP NEW,EDS,23.74000,1848600,,0.006359,0.006359
83596,20060823,ELECTRONIC DATA SYS CORP NEW,EDS,23.73000,1332600,,-0.000421,-0.000421
83596,20060824,ELECTRONIC DATA SYS CORP NEW,EDS,23.33000,1550500,,-0.016856,-0.016856
83596,20060825,ELECTRONIC DATA SYS CORP NEW,EDS,23.44000,1201600,,0.004715,0.004715
83596,20060828,ELECTRONIC DATA SYS CORP NEW,EDS,23.48000,1569200,,0.001706,0.001706
83596,20060829,ELECTRONIC DATA SYS CORP NEW,EDS,23.69000,1579400,,0.008944,0.008944
83596,20060830,ELECTRONIC DATA SYS CORP NEW,EDS,23.66000,801700,,-0.001266,-0.001266
83596,20060831,ELECTRONIC DATA SYS CORP NEW,EDS,23.83000,1311500,,0.007185,0.007185
83596,20060901,ELECTRONIC DATA SYS CORP NEW,EDS,24.03000,1677400,,0.008393,0.008393
83596,20060905,ELECTRONIC DATA SYS CORP NEW,EDS,24.13000,1690400,,0.004161,0.004161
83596,20060906,ELECTRONIC DATA SYS CORP NEW,EDS,23.81000,1904500,,-0.013261,-0.013261
83596,20060907,ELECTRONIC DATA SYS CORP NEW,EDS,23.67000,1105900,,-0.005880,-0.005880
83596,20060908,ELECTRONIC DATA SYS CORP NEW,EDS,24.12000,1079600,,0.019011,0.019011
83596,20060911,ELECTRONIC DATA SYS CORP NEW,EDS,24.12000,1337500,,0.000000,0.000000
83596,20060912,ELECTRONIC DATA SYS CORP NEW,EDS,24.29000,1696000,,0.007048,0.007048
83596,20060913,ELECTRONIC DATA SYS CORP NEW,EDS,24.28000,1482800,,-0.000412,-0.000412
83596,20060914,ELECTRONIC DATA SYS CORP NEW,EDS,24.27000,1652800,,-0.000412,-0.000412
83596,20060915,ELECTRONIC DATA SYS CORP NEW,EDS,23.85000,3946900,,-0.017305,-0.017305
83596,20060918,ELECTRONIC DATA SYS CORP NEW,EDS,23.97000,1365000,,0.005031,0.005031
83596,20060919,ELECTRONIC DATA SYS CORP NEW,EDS,23.94000,2476500,,-0.001252,-0.001252
83596,20060920,ELECTRONIC DATA SYS CORP NEW,EDS,24.42000,1846500,,0.020050,0.020050
83596,20060921,ELECTRONIC DATA SYS CORP NEW,EDS,24.06000,1990100,,-0.014742,-0.014742
83596,20060922,ELECTRONIC DATA SYS CORP NEW,EDS,23.46000,2468100,,-0.024938,-0.024938
83596,20060925,ELECTRONIC DATA SYS CORP NEW,EDS,24.34000,2692600,,0.037511,0.037511
83596,20060926,ELECTRONIC DATA SYS CORP NEW,EDS,24.34000,2958900,,0.000000,0.000000
83596,20060927,ELECTRONIC DATA SYS CORP NEW,EDS,24.25000,1927500,,-0.003698,-0.003698
83596,20060928,ELECTRONIC DATA SYS CORP NEW,EDS,24.49000,1716200,,0.009897,0.009897
83596,20060929,ELECTRONIC DATA SYS CORP NEW,EDS,24.52000,1637400,,0.001225,0.001225
83596,20061002,ELECTRONIC DATA SYS CORP NEW,EDS,24.50000,1945100,,-0.000816,-0.000816
83596,20061003,ELECTRONIC DATA SYS CORP NEW,EDS,24.10000,2384300,,-0.016327,-0.016327
83596,20061004,ELECTRONIC DATA SYS CORP NEW,EDS,24.28000,2360100,,0.007469,0.007469
83596,20061005,ELECTRONIC DATA SYS CORP NEW,EDS,24.25000,2063500,,-0.001236,-0.001236
83596,20061006,ELECTRONIC DATA SYS CORP NEW,EDS,24.28000,1589300,,0.001237,0.001237
83596,20061009,ELECTRONIC DATA SYS CORP NEW,EDS,24.27000,1425300,,-0.000412,-0.000412
83596,20061010,ELECTRONIC DATA SYS CORP NEW,EDS,24.26000,1454000,,-0.000412,-0.000412
83596,20061011,ELECTRONIC DATA SYS CORP NEW,EDS,24.34000,1584800,,0.003298,0.003298
83596,20061012,ELECTRONIC DATA SYS CORP NEW,EDS,24.63000,1547800,,0.011915,0.011915
83596,20061013,ELECTRONIC DATA SYS CORP NEW,EDS,24.68000,2264200,,0.002030,0.002030
83596,20061016,ELECTRONIC DATA SYS CORP NEW,EDS,24.60000,2390800,,-0.003241,-0.003241
83596,20061017,ELECTRONIC DATA SYS CORP NEW,EDS,24.25000,3038600,,-0.014228,-0.014228
83596,20061018,ELECTRONIC DATA SYS CORP NEW,EDS,24.10000,3094100,,-0.006186,-0.006186
83596,20061019,ELECTRONIC DATA SYS CORP NEW,EDS,24.13000,3160000,,0.001245,0.001245
83596,20061020,ELECTRONIC DATA SYS CORP NEW,EDS,24.24000,2925000,,0.004559,0.004559
83596,20061023,ELECTRONIC DATA SYS CORP NEW,EDS,24.43000,3662400,,0.007838,0.007838
83596,20061024,ELECTRONIC DATA SYS CORP NEW,EDS,24.43000,2407100,,0.000000,0.000000
83596,20061025,ELECTRONIC DATA SYS CORP NEW,EDS,24.60000,2055400,,0.006959,0.006959
83596,20061026,ELECTRONIC DATA SYS CORP NEW,EDS,24.76000,1412700,,0.006504,0.006504
83596,20061027,ELECTRONIC DATA SYS CORP NEW,EDS,24.83000,2847100,,0.002827,0.002827
83596,20061030,ELECTRONIC DATA SYS CORP NEW,EDS,25.13000,1869600,,0.012082,0.012082
83596,20061031,ELECTRONIC DATA SYS CORP NEW,EDS,25.33000,3107200,,0.007959,0.007959
83596,20061101,ELECTRONIC DATA SYS CORP NEW,EDS,25.65000,3584000,,0.012633,0.012633
83596,20061102,ELECTRONIC DATA SYS CORP NEW,EDS,25.80000,3803400,,0.005848,0.005848
83596,20061103,ELECTRONIC DATA SYS CORP NEW,EDS,25.61000,2118400,,-0.007364,-0.007364
83596,20061106,ELECTRONIC DATA SYS CORP NEW,EDS,25.66000,2893100,,0.001952,0.001952
83596,20061107,ELECTRONIC DATA SYS CORP NEW,EDS,26.22000,2558200,,0.021824,0.021824
83596,20061108,ELECTRONIC DATA SYS CORP NEW,EDS,26.45000,2362700,,0.008772,0.008772
83596,20061109,ELECTRONIC DATA SYS CORP NEW,EDS,26.57000,2837200,,0.004537,0.004537
83596,20061110,ELECTRONIC DATA SYS CORP NEW,EDS,26.96000,2450500,,0.014678,0.014678
83596,20061113,ELECTRONIC DATA SYS CORP NEW,EDS,27.00000,2128100,,0.003338,0.001484
83596,20061114,ELECTRONIC DATA SYS CORP NEW,EDS,27.25000,2619100,,0.009259,0.009259
83596,20061115,ELECTRONIC DATA SYS CORP NEW,EDS,27.16000,3250000,,-0.003303,-0.003303
83596,20061116,ELECTRONIC DATA SYS CORP NEW,EDS,27.30000,2791200,,0.005155,0.005155
83596,20061117,ELECTRONIC DATA SYS CORP NEW,EDS,27.24000,2318500,,-0.002198,-0.002198
83596,20061120,ELECTRONIC DATA SYS CORP NEW,EDS,27.22000,2636200,,-0.000734,-0.000734
83596,20061121,ELECTRONIC DATA SYS CORP NEW,EDS,27.26000,1495500,,0.001470,0.001470
83596,20061122,ELECTRONIC DATA SYS CORP NEW,EDS,27.20000,1533200,,-0.002201,-0.002201
83596,20061124,ELECTRONIC DATA SYS CORP NEW,EDS,27.19000,898100,,-0.000368,-0.000368
83596,20061127,ELECTRONIC DATA SYS CORP NEW,EDS,26.75000,2346200,,-0.016182,-0.016182
83596,20061128,ELECTRONIC DATA SYS CORP NEW,EDS,26.80000,3976700,,0.001869,0.001869
83596,20061129,ELECTRONIC DATA SYS CORP NEW,EDS,26.99000,3100000,,0.007090,0.007090
83596,20061130,ELECTRONIC DATA SYS CORP NEW,EDS,27.14000,2691300,,0.005558,0.005558
83596,20061201,ELECTRONIC DATA SYS CORP NEW,EDS,26.74000,3167400,,-0.014738,-0.014738
83596,20061204,ELECTRONIC DATA SYS CORP NEW,EDS,27.07000,2528100,,0.012341,0.012341
83596,20061205,ELECTRONIC DATA SYS CORP NEW,EDS,27.06000,1853200,,-0.000369,-0.000369
83596,20061206,ELECTRONIC DATA SYS CORP NEW,EDS,26.59000,3416600,,-0.017369,-0.017369
83596,20061207,ELECTRONIC DATA SYS CORP NEW,EDS,26.51000,2926700,,-0.003009,-0.003009
83596,20061208,ELECTRONIC DATA SYS CORP NEW,EDS,26.59000,1951200,,0.003018,0.003018
83596,20061211,ELECTRONIC DATA SYS CORP NEW,EDS,26.92000,3896500,,0.012411,0.012411
83596,20061212,ELECTRONIC DATA SYS CORP NEW,EDS,27.30000,4121300,,0.014116,0.014116
83596,20061213,ELECTRONIC DATA SYS CORP NEW,EDS,27.22000,2733400,,-0.002930,-0.002930
83596,20061214,ELECTRONIC DATA SYS CORP NEW,EDS,27.60000,2773600,,0.013960,0.013960
83596,20061215,ELECTRONIC DATA SYS CORP NEW,EDS,27.56000,3478500,,-0.001449,-0.001449
83596,20061218,ELECTRONIC DATA SYS CORP NEW,EDS,27.60000,2357900,,0.001451,0.001451
83596,20061219,ELECTRONIC DATA SYS CORP NEW,EDS,27.53000,1659700,,-0.002536,-0.002536
83596,20061220,ELECTRONIC DATA SYS CORP NEW,EDS,27.59000,2168700,,0.002179,0.002179
83596,20061221,ELECTRONIC DATA SYS CORP NEW,EDS,27.50000,1619700,,-0.003262,-0.003262
83596,20061222,ELECTRONIC DATA SYS CORP NEW,EDS,27.27000,1355200,,-0.008364,-0.008364
83596,20061226,ELECTRONIC DATA SYS CORP NEW,EDS,27.56000,951300,,0.010634,0.010634
83596,20061227,ELECTRONIC DATA SYS CORP NEW,EDS,27.92000,1171500,,0.013062,0.013062
83596,20061228,ELECTRONIC DATA SYS CORP NEW,EDS,27.48000,2205000,,-0.015759,-0.015759
83596,20061229,ELECTRONIC DATA SYS CORP NEW,EDS,27.55000,1813100,,0.002547,0.002547
83596,20070103,ELECTRONIC DATA SYS CORP NEW,EDS,27.29000,2634400,,-0.009437,-0.009437
83596,20070104,ELECTRONIC DATA SYS CORP NEW,EDS,27.02000,3819000,,-0.009894,-0.009894
83596,20070105,ELECTRONIC DATA SYS CORP NEW,EDS,26.68000,3801400,,-0.012583,-0.012583
83596,20070108,ELECTRONIC DATA SYS CORP NEW,EDS,26.81000,2908700,,0.004873,0.004873
83596,20070109,ELECTRONIC DATA SYS CORP NEW,EDS,26.83000,2550400,,0.000746,0.000746
83596,20070110,ELECTRONIC DATA SYS CORP NEW,EDS,26.93000,1851100,,0.003727,0.003727
83596,20070111,ELECTRONIC DATA SYS CORP NEW,EDS,26.88000,2315500,,-0.001857,-0.001857
83596,20070112,ELECTRONIC DATA SYS CORP NEW,EDS,26.85000,2023500,,-0.001116,-0.001116
83596,20070116,ELECTRONIC DATA SYS CORP NEW,EDS,26.76000,1646700,,-0.003352,-0.003352
83596,20070117,ELECTRONIC DATA SYS CORP NEW,EDS,26.72000,2024700,,-0.001495,-0.001495
83596,20070118,ELECTRONIC DATA SYS CORP NEW,EDS,26.39000,2466400,,-0.012350,-0.012350
83596,20070119,ELECTRONIC DATA SYS CORP NEW,EDS,26.33000,2573800,,-0.002274,-0.002274
83596,20070122,ELECTRONIC DATA SYS CORP NEW,EDS,26.20000,2011900,,-0.004937,-0.004937
83596,20070123,ELECTRONIC DATA SYS CORP NEW,EDS,26.36000,1858600,,0.006107,0.006107
83596,20070124,ELECTRONIC DATA SYS CORP NEW,EDS,26.11000,3849800,,-0.009484,-0.009484
83596,20070125,ELECTRONIC DATA SYS CORP NEW,EDS,25.83000,2325200,,-0.010724,-0.010724
83596,20070126,ELECTRONIC DATA SYS CORP NEW,EDS,25.98000,1764500,,0.005807,0.005807
83596,20070129,ELECTRONIC DATA SYS CORP NEW,EDS,25.91000,1635500,,-0.002694,-0.002694
83596,20070130,ELECTRONIC DATA SYS CORP NEW,EDS,26.24000,2080200,,0.012736,0.012736
83596,20070131,ELECTRONIC DATA SYS CORP NEW,EDS,26.31000,3246200,,0.002668,0.002668
83596,20070201,ELECTRONIC DATA SYS CORP NEW,EDS,26.37000,3929400,,0.002281,0.002281
83596,20070202,ELECTRONIC DATA SYS CORP NEW,EDS,26.56000,2596500,,0.007205,0.007205
83596,20070205,ELECTRONIC DATA SYS CORP NEW,EDS,26.54000,3675900,,-0.000753,-0.000753
83596,20070206,ELECTRONIC DATA SYS CORP NEW,EDS,26.75000,3885100,,0.007913,0.007913
83596,20070207,ELECTRONIC DATA SYS CORP NEW,EDS,27.08000,4024300,,0.012336,0.012336
83596,20070208,ELECTRONIC DATA SYS CORP NEW,EDS,27.92000,8467500,,0.031019,0.031019
83596,20070209,ELECTRONIC DATA SYS CORP NEW,EDS,27.68000,5759900,,-0.008596,-0.008596
83596,20070212,ELECTRONIC DATA SYS CORP NEW,EDS,28.27000,8908707,,0.021315,0.021315
83596,20070213,ELECTRONIC DATA SYS CORP NEW,EDS,28.27000,5050761,,0.000000,0.000000
83596,20070214,ELECTRONIC DATA SYS CORP NEW,EDS,28.65000,4318337,,0.013442,0.013442
83596,20070215,ELECTRONIC DATA SYS CORP NEW,EDS,29.07000,4289900,,0.016405,0.014660
83596,20070216,ELECTRONIC DATA SYS CORP NEW,EDS,29.17000,3110400,,0.003440,0.003440
83596,20070220,ELECTRONIC DATA SYS CORP NEW,EDS,29.38000,4546000,,0.007199,0.007199
83596,20070221,ELECTRONIC DATA SYS CORP NEW,EDS,29.32000,4670000,,-0.002042,-0.002042
83596,20070222,ELECTRONIC DATA SYS CORP NEW,EDS,28.99000,5675600,,-0.011255,-0.011255
83596,20070223,ELECTRONIC DATA SYS CORP NEW,EDS,28.97000,3235500,,-0.000690,-0.000690
83596,20070226,ELECTRONIC DATA SYS CORP NEW,EDS,29.13000,3168225,,0.005523,0.005523
83596,20070227,ELECTRONIC DATA SYS CORP NEW,EDS,28.08000,4498000,,-0.036045,-0.036045
83596,20070228,ELECTRONIC DATA SYS CORP NEW,EDS,28.00000,3772300,,-0.002849,-0.002849
83596,20070301,ELECTRONIC DATA SYS CORP NEW,EDS,27.82000,3518620,,-0.006429,-0.006429
83596,20070302,ELECTRONIC DATA SYS CORP NEW,EDS,27.56000,2762000,,-0.009346,-0.009346
83596,20070305,ELECTRONIC DATA SYS CORP NEW,EDS,27.37000,3053400,,-0.006894,-0.006894
83596,20070306,ELECTRONIC DATA SYS CORP NEW,EDS,27.80000,3172600,,0.015711,0.015711
83596,20070307,ELECTRONIC DATA SYS CORP NEW,EDS,27.56000,3111400,,-0.008633,-0.008633
83596,20070308,ELECTRONIC DATA SYS CORP NEW,EDS,27.64000,2978400,,0.002903,0.002903
83596,20070309,ELECTRONIC DATA SYS CORP NEW,EDS,27.60000,3817000,,-0.001447,-0.001447
83596,20070312,ELECTRONIC DATA SYS CORP NEW,EDS,27.64000,3375100,,0.001449,0.001449
83596,20070313,ELECTRONIC DATA SYS CORP NEW,EDS,27.34000,3107200,,-0.010854,-0.010854
83596,20070314,ELECTRONIC DATA SYS CORP NEW,EDS,27.29000,4496400,,-0.001829,-0.001829
83596,20070315,ELECTRONIC DATA SYS CORP NEW,EDS,27.48000,3005600,,0.006962,0.006962
83596,20070316,ELECTRONIC DATA SYS CORP NEW,EDS,27.50000,3190400,,0.000728,0.000728
83596,20070319,ELECTRONIC DATA SYS CORP NEW,EDS,27.57000,5368951,,0.002545,0.002545
83596,20070320,ELECTRONIC DATA SYS CORP NEW,EDS,27.58000,8897900,,0.000363,0.000363
83596,20070321,ELECTRONIC DATA SYS CORP NEW,EDS,27.74000,10634200,,0.005801,0.005801
83596,20070322,ELECTRONIC DATA SYS CORP NEW,EDS,27.75000,8171700,,0.000360,0.000360
83596,20070323,ELECTRONIC DATA SYS CORP NEW,EDS,27.80000,3185900,,0.001802,0.001802
83596,20070326,ELECTRONIC DATA SYS CORP NEW,EDS,27.86000,4656080,,0.002158,0.002158
83596,20070327,ELECTRONIC DATA SYS CORP NEW,EDS,27.85000,5564800,,-0.000359,-0.000359
83596,20070328,ELECTRONIC DATA SYS CORP NEW,EDS,27.89000,5178455,,0.001436,0.001436
83596,20070329,ELECTRONIC DATA SYS CORP NEW,EDS,27.88000,3759849,,-0.000359,-0.000359
83596,20070330,ELECTRONIC DATA SYS CORP NEW,EDS,27.68000,3806220,,-0.007174,-0.007174
83596,20070402,ELECTRONIC DATA SYS CORP NEW,EDS,27.76000,3949512,,0.002890,0.002890
83596,20070403,ELECTRONIC DATA SYS CORP NEW,EDS,27.75000,7845505,,-0.000360,-0.000360
83596,20070404,ELECTRONIC DATA SYS CORP NEW,EDS,27.73000,6084610,,-0.000721,-0.000721
83596,20070405,ELECTRONIC DATA SYS CORP NEW,EDS,27.71000,4582912,,-0.000721,-0.000721
83596,20070409,ELECTRONIC DATA SYS CORP NEW,EDS,27.70000,9180803,,-0.000361,-0.000361
83596,20070410,ELECTRONIC DATA SYS CORP NEW,EDS,27.80000,15099810,,0.003610,0.003610
83596,20070411,ELECTRONIC DATA SYS CORP NEW,EDS,27.70000,4808190,,-0.003597,-0.003597
83596,20070412,ELECTRONIC DATA SYS CORP NEW,EDS,27.87000,13598960,,0.006137,0.006137
83596,20070413,ELECTRONIC DATA SYS CORP NEW,EDS,28.51000,15949600,,0.022964,0.022964
83596,20070416,ELECTRONIC DATA SYS CORP NEW,EDS,28.87000,7033998,,0.012627,0.012627
83596,20070417,ELECTRONIC DATA SYS CORP NEW,EDS,29.17000,6314550,,0.010391,0.010391
83596,20070418,ELECTRONIC DATA SYS CORP NEW,EDS,29.14000,8402782,,-0.001028,-0.001028
83596,20070419,ELECTRONIC DATA SYS CORP NEW,EDS,29.21000,3324937,,0.002402,0.002402
83596,20070420,ELECTRONIC DATA SYS CORP NEW,EDS,29.40000,3524586,,0.006505,0.006505
83596,20070423,ELECTRONIC DATA SYS CORP NEW,EDS,29.36000,4757900,,-0.001361,-0.001361
83596,20070424,ELECTRONIC DATA SYS CORP NEW,EDS,29.35000,2033928,,-0.000341,-0.000341
83596,20070425,ELECTRONIC DATA SYS CORP NEW,EDS,29.64000,2199947,,0.009881,0.009881
83596,20070426,ELECTRONIC DATA SYS CORP NEW,EDS,29.89000,3274501,,0.008435,0.008435
83596,20070427,ELECTRONIC DATA SYS CORP NEW,EDS,29.67000,2543323,,-0.007360,-0.007360
83596,20070430,ELECTRONIC DATA SYS CORP NEW,EDS,29.24000,2990231,,-0.014493,-0.014493
83596,20070501,ELECTRONIC DATA SYS CORP NEW,EDS,29.30000,3697667,,0.002052,0.002052
83596,20070502,ELECTRONIC DATA SYS CORP NEW,EDS,29.39000,3674073,,0.003072,0.003072
83596,20070503,ELECTRONIC DATA SYS CORP NEW,EDS,29.45000,3347501,,0.002042,0.002042
83596,20070504,ELECTRONIC DATA SYS CORP NEW,EDS,27.49000,14887990,,-0.066554,-0.066554
83596,20070507,ELECTRONIC DATA SYS CORP NEW,EDS,27.78000,5512695,,0.010549,0.010549
83596,20070508,ELECTRONIC DATA SYS CORP NEW,EDS,28.24000,6405880,,0.016559,0.016559
83596,20070509,ELECTRONIC DATA SYS CORP NEW,EDS,28.07000,3650950,,-0.006020,-0.006020
83596,20070510,ELECTRONIC DATA SYS CORP NEW,EDS,28.01000,5596100,,-0.002137,-0.002137
83596,20070511,ELECTRONIC DATA SYS CORP NEW,EDS,28.14000,1883500,,0.006426,0.004641
83596,20070514,ELECTRONIC DATA SYS CORP NEW,EDS,27.91000,3425997,,-0.008173,-0.008173
83596,20070515,ELECTRONIC DATA SYS CORP NEW,EDS,27.87000,4218250,,-0.001433,-0.001433
83596,20070516,ELECTRONIC DATA SYS CORP NEW,EDS,28.26000,2985500,,0.013994,0.013994
83596,20070517,ELECTRONIC DATA SYS CORP NEW,EDS,28.09000,2349146,,-0.006016,-0.006016
83596,20070518,ELECTRONIC DATA SYS CORP NEW,EDS,28.27000,3102006,,0.006408,0.006408
83596,20070521,ELECTRONIC DATA SYS CORP NEW,EDS,28.44000,4409583,,0.006013,0.006013
83596,20070522,ELECTRONIC DATA SYS CORP NEW,EDS,28.43000,2835600,,-0.000352,-0.000352
83596,20070523,ELECTRONIC DATA SYS CORP NEW,EDS,28.11000,3366700,,-0.011256,-0.011256
83596,20070524,ELECTRONIC DATA SYS CORP NEW,EDS,28.19000,2782096,,0.002846,0.002846
83596,20070525,ELECTRONIC DATA SYS CORP NEW,EDS,28.42000,1970400,,0.008159,0.008159
83596,20070529,ELECTRONIC DATA SYS CORP NEW,EDS,28.28000,2133800,,-0.004926,-0.004926
83596,20070530,ELECTRONIC DATA SYS CORP NEW,EDS,28.65000,3088400,,0.013083,0.013083
83596,20070531,ELECTRONIC DATA SYS CORP NEW,EDS,28.81000,3604700,,0.005585,0.005585
83596,20070601,ELECTRONIC DATA SYS CORP NEW,EDS,28.74000,3631600,,-0.002430,-0.002430
83596,20070604,ELECTRONIC DATA SYS CORP NEW,EDS,28.85000,3292900,,0.003827,0.003827
83596,20070605,ELECTRONIC DATA SYS CORP NEW,EDS,28.85000,2225748,,0.000000,0.000000
83596,20070606,ELECTRONIC DATA SYS CORP NEW,EDS,28.62000,2734600,,-0.007972,-0.007972
83596,20070607,ELECTRONIC DATA SYS CORP NEW,EDS,28.22000,2814650,,-0.013976,-0.013976
83596,20070608,ELECTRONIC DATA SYS CORP NEW,EDS,28.42000,3398850,,0.007087,0.007087
83596,20070611,ELECTRONIC DATA SYS CORP NEW,EDS,28.24000,2478600,,-0.006334,-0.006334
83596,20070612,ELECTRONIC DATA SYS CORP NEW,EDS,27.99000,3469900,,-0.008853,-0.008853
83596,20070613,ELECTRONIC DATA SYS CORP NEW,EDS,27.83000,5820754,,-0.005716,-0.005716
83596,20070614,ELECTRONIC DATA SYS CORP NEW,EDS,27.93000,3197200,,0.003593,0.003593
83596,20070615,ELECTRONIC DATA SYS CORP NEW,EDS,27.86000,3542900,,-0.002506,-0.002506
83596,20070618,ELECTRONIC DATA SYS CORP NEW,EDS,27.85000,2647566,,-0.000359,-0.000359
83596,20070619,ELECTRONIC DATA SYS CORP NEW,EDS,28.13000,2917900,,0.010054,0.010054
83596,20070620,ELECTRONIC DATA SYS CORP NEW,EDS,27.52000,2516009,,-0.021685,-0.021685
83596,20070621,ELECTRONIC DATA SYS CORP NEW,EDS,27.77000,2392300,,0.009084,0.009084
83596,20070622,ELECTRONIC DATA SYS CORP NEW,EDS,27.56000,4621418,,-0.007562,-0.007562
83596,20070625,ELECTRONIC DATA SYS CORP NEW,EDS,27.22000,2556214,,-0.012337,-0.012337
83596,20070626,ELECTRONIC DATA SYS CORP NEW,EDS,27.35000,2995112,,0.004776,0.004776
83596,20070627,ELECTRONIC DATA SYS CORP NEW,EDS,27.47000,2660550,,0.004388,0.004388
83596,20070628,ELECTRONIC DATA SYS CORP NEW,EDS,27.66000,2381800,,0.006917,0.006917
83596,20070629,ELECTRONIC DATA SYS CORP NEW,EDS,27.73000,3886649,,0.002531,0.002531
83596,20070702,ELECTRONIC DATA SYS CORP NEW,EDS,28.07000,2112000,,0.012261,0.012261
83596,20070703,ELECTRONIC DATA SYS CORP NEW,EDS,28.12000,944100,,0.001781,0.001781
83596,20070705,ELECTRONIC DATA SYS CORP NEW,EDS,28.17000,1768932,,0.001778,0.001778
83596,20070706,ELECTRONIC DATA SYS CORP NEW,EDS,28.30000,1608299,,0.004615,0.004615
83596,20070709,ELECTRONIC DATA SYS CORP NEW,EDS,28.56000,1642183,,0.009187,0.009187
83596,20070710,ELECTRONIC DATA SYS CORP NEW,EDS,27.70000,2532000,,-0.030112,-0.030112
83596,20070711,ELECTRONIC DATA SYS CORP NEW,EDS,28.10000,1826300,,0.014440,0.014440
83596,20070712,ELECTRONIC DATA SYS CORP NEW,EDS,28.42000,2606500,,0.011388,0.011388
83596,20070713,ELECTRONIC DATA SYS CORP NEW,EDS,28.57000,2344600,,0.005278,0.005278
83596,20070716,ELECTRONIC DATA SYS CORP NEW,EDS,28.37000,2043400,,-0.007000,-0.007000
83596,20070717,ELECTRONIC DATA SYS CORP NEW,EDS,28.44000,1938300,,0.002467,0.002467
83596,20070718,ELECTRONIC DATA SYS CORP NEW,EDS,28.17000,1746000,,-0.009494,-0.009494
83596,20070719,ELECTRONIC DATA SYS CORP NEW,EDS,28.48000,2632000,,0.011005,0.011005
83596,20070720,ELECTRONIC DATA SYS CORP NEW,EDS,28.53000,4212632,,0.001756,0.001756
83596,20070723,ELECTRONIC DATA SYS CORP NEW,EDS,28.59000,2001360,,0.002103,0.002103
83596,20070724,ELECTRONIC DATA SYS CORP NEW,EDS,27.94000,2620554,,-0.022735,-0.022735
83596,20070725,ELECTRONIC DATA SYS CORP NEW,EDS,27.40000,4110716,,-0.019327,-0.019327
83596,20070726,ELECTRONIC DATA SYS CORP NEW,EDS,26.95000,4470818,,-0.016423,-0.016423
83596,20070727,ELECTRONIC DATA SYS CORP NEW,EDS,26.79000,3310808,,-0.005937,-0.005937
83596,20070730,ELECTRONIC DATA SYS CORP NEW,EDS,26.80000,3219871,,0.000373,0.000373
83596,20070731,ELECTRONIC DATA SYS CORP NEW,EDS,26.99000,3406956,,0.007090,0.007090
83596,20070801,ELECTRONIC DATA SYS CORP NEW,EDS,26.27000,6575340,,-0.026677,-0.026677
83596,20070802,ELECTRONIC DATA SYS CORP NEW,EDS,24.17000,9863400,,-0.079939,-0.079939
83596,20070803,ELECTRONIC DATA SYS CORP NEW,EDS,23.28000,8027900,,-0.036822,-0.036822
83596,20070806,ELECTRONIC DATA SYS CORP NEW,EDS,23.72000,5627000,,0.018900,0.018900
83596,20070807,ELECTRONIC DATA SYS CORP NEW,EDS,23.56000,5892000,,-0.006745,-0.006745
83596,20070808,ELECTRONIC DATA SYS CORP NEW,EDS,22.86000,6748500,,-0.029711,-0.029711
83596,20070809,ELECTRONIC DATA SYS CORP NEW,EDS,22.67000,11419600,,-0.008311,-0.008311
83596,20070810,ELECTRONIC DATA SYS CORP NEW,EDS,23.13000,5886300,,0.020291,0.020291
